symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple,stop_dist_atr
GOLD,83.29559573152578,TARGET_SAME,0,2013-08-12 13:01:00,2013-08-12 13:01:00,1331.0,1335.0500000000002,0.5125740740741328,0.6940098685478177
GOLD,-67.55612619770079,TARGET_SAME,0,2013-08-13 06:46:00,2013-08-13 06:47:00,1337.0,1339.1000000000001,-0.411499999999876,0.313565042395492
SILVER,-372.0700580235769,STOP,1,2013-08-13 15:03:00,2013-08-13 15:24:00,21.46,21.38859,-2.2851717999999717,0.5431202830378575
GOLD,74.5634601091481,TARGET_SAME,0,2013-08-14 13:50:00,2013-08-14 13:55:00,1324.2,1328.1000000000004,0.4798846153847125,1.0805121789021361
GOLD,109.76660189399905,TARGET,1,2013-08-14 14:20:00,2013-08-14 14:40:00,1329.0276999999999,1334.0192499999996,0.6997334645550556,0.8369584471716015
GOLD,116.75106594440408,TARGET,1,2013-08-14 22:37:00,2013-08-15 02:09:00,1337.9,1343.15,0.7339857142857142,0.5193133225037462
SILVER,-534.753553378663,STOP,1,2013-08-16 16:16:00,2013-08-16 16:30:00,23.16,23.10687,-3.3132289999998563,0.2715143398011342
GOLD,-199.02447764808275,STOP,20,2013-08-16 18:15:00,2013-08-19 14:02:00,1377.0,1362.8358,-1.3206277968749995,0.9081763679883071
GOLD,76.51654216084872,TARGET,2,2013-08-20 13:31:00,2013-08-20 14:03:00,1367.8,1372.0,0.5215000000000247,0.7713591001869565
SILVER,-261.8286643201934,STOP,1,2013-08-21 15:07:00,2013-08-21 15:18:00,23.05,22.93704,-1.7660782222222366,1.0995635032467765
SILVER,-6.888686453835817,TARGET,1,2013-08-22 13:45:00,2013-08-22 14:06:00,23.2,23.244999999999997,-0.04816666666673212,0.21669263133091923
SILVER,48.936378804429324,TARGET,3,2013-08-23 13:26:00,2013-08-23 14:03:00,23.12,23.180000000000007,0.34250000000012215,0.6703731061925402
SILVER,148.76424619122946,TARGET_SAME,0,2013-08-23 14:03:00,2013-08-23 14:05:00,23.22,23.369999999999997,1.034100000000008,0.3735833357048672
GOLD,-300.85183669332787,STOP_SAME,0,2013-08-25 23:30:00,2013-08-25 23:32:00,1401.7,1396.3023,-2.0489255749999966,0.8069584756656546
SILVER,-233.7891306128067,STOP_SAME,0,2013-08-26 13:50:00,2013-08-26 13:56:00,24.29,24.15582,-1.6602347272727414,0.932451583463289
GOLD,-152.69058002535922,STOP,1,2013-08-27 13:59:00,2013-08-27 14:00:00,1452.3509,1415.6829,-1.1215609757481337,6.968617178975965
SILVER,139.78403161712092,TARGET,1,2013-08-28 03:47:00,2013-08-28 06:24:00,24.65,24.814999999999998,1.0503181818181795,0.7150805434587563
GOLD,-179.11187494777528,STOP,11,2013-08-28 06:22:00,2013-08-28 13:24:00,1430.4,1415.583,-1.3181330597014842,0.3829612601181308
SILVER,-189.12449297533382,STOP,22,2013-09-03 13:01:00,2013-09-04 05:00:00,24.46,24.26571,-1.4295041764705874,1.954571102866078
GOLD,-373.0600337081572,STOP_SAME,0,2013-09-06 18:30:00,2013-09-06 18:40:00,1390.1888,1386.612,-2.902778143274903,0.28386585485597876
SILVER,-260.77091575727724,STOP,18,2013-09-11 13:22:00,2013-09-12 01:12:00,23.13,23.04693,-2.1541155000000343,0.8160429409497728
GOLD,-195.39438788543742,STOP,3,2013-09-16 02:50:00,2013-09-16 06:08:00,1332.0,1324.8738,-1.6867368620689658,1.3049695244369404
GOLD,5.5531585117849005,TARGET_SAME,0,2013-09-18 17:15:00,2013-09-18 17:17:00,1304.0,1306.6999999999998,0.04961111111101144,0.6763590134457428
GOLD,145.39562916455907,TARGET,1,2013-09-18 17:57:00,2013-09-18 18:02:00,1317.1157999999998,1336.7894999999994,1.2976558578203272,3.7841822049122777
GOLD,152.17244515886583,TARGET_SAME,0,2013-09-18 18:00:00,2013-09-18 18:02:00,1320.8194999999998,1343.4987499999995,1.3237826482357196,3.8596385002044613
GOLD,-268.66400037502956,STOP,1,2013-09-19 02:17:00,2013-09-19 03:13:00,1364.6,1360.0386,-2.2768870625000734,0.20469697911717163
GOLD,-261.23926840538655,STOP,1,2013-09-19 05:34:00,2013-09-19 05:57:00,1366.1,1361.637,-2.3195925806452187,0.8850196831356861
GOLD,69.0502822984322,TARGET,1,2013-09-19 15:02:00,2013-09-19 15:16:00,1368.9,1373.7000000000003,0.6429375000000476,0.832812823509682
GOLD,-194.67976217020302,STOP,3,2013-09-19 15:15:00,2013-09-19 16:01:00,1372.7,1366.1325,-1.7896793269230824,1.2736811801516361
SILVER,-142.7663789884399,STOP,36,2013-09-19 12:23:00,2013-09-20 06:49:00,23.2,22.96701,-1.3293190952380942,2.0465618191721764
SILVER,-213.5630850733324,STOP,5,2013-09-23 15:53:00,2013-09-23 17:09:00,21.91,21.82815,-2.0931358333333665,0.5440965450016604
GOLD,-228.93582457525605,STOP,9,2013-09-23 15:51:00,2013-09-23 18:06:00,1329.3,1324.7739,-2.2438043437499813,1.000769655065287
GOLD,-199.06425344110298,STOP,2,2013-09-25 06:18:00,2013-09-25 07:01:00,1328.5,1323.675,-2.1363357142857273,1.9663717065261215
GOLD,21.14652132705576,TARGET,2,2013-09-25 14:18:00,2013-09-25 14:51:00,1324.5,1327.6499999999999,0.23707142857137392,0.8900288199972394
GOLD,21.110219380088672,TARGET_SAME,0,2013-09-25 14:45:00,2013-09-25 14:59:00,1326.1,1329.2499999999998,0.23554761904756447,0.8837731323213033
SILVER,36.7830066193185,TARGET,1,2013-09-25 14:56:00,2013-09-25 15:02:00,21.8,21.86,0.40849999999997677,0.16403891575525315
GOLD,-264.2668477157193,STOP,2,2013-09-27 17:29:00,2013-09-27 17:50:00,1339.6,1336.1625,-2.911077380952507,0.5507304909347921
GOLD,-241.72610567606137,STOP,1,2013-09-30 07:10:00,2013-09-30 09:20:00,1342.0,1338.4602,-2.8273909999999476,0.4584037656973153
GOLD,-168.72457639864976,STOP,2,2013-10-03 08:40:00,2013-10-03 09:45:00,1313.0,1308.0906,-2.091802944444499,1.7738474868813763
GOLD,-110.76141647714564,STOP,4,2013-10-04 12:33:00,2013-10-04 13:30:00,1323.6222999999998,1313.1855,-1.433148197274816,3.489430313190696
GOLD,-199.26988892817667,STOP,3,2013-10-07 17:06:00,2013-10-07 18:52:00,1325.6,1321.8768,-2.654448666666778,0.6310054505911975
SILVER,-190.11207647590425,STOP,1,2013-10-07 20:33:00,2013-10-08 00:58:00,22.36,22.29768,-2.6744420000000493,0.4511108722099754
GOLD,-222.25018378425108,STOP_SAME,0,2013-10-08 00:58:00,2013-10-08 00:58:00,1324.7233999999999,1321.677,-3.303238017871895,0.23474782684615408
GOLD,13.993915275241527,TARGET_SAME,0,2013-10-15 18:15:00,2013-10-15 18:21:00,1275.8,1278.8,0.22269999999999998,0.3488667076733861
GOLD,-132.35214885117583,STOP,4,2013-10-16 10:27:00,2013-10-16 11:57:00,1282.5,1277.721,-2.0969202857142846,1.0388772033428935
GOLD,-102.5942687528969,STOP,1,2013-10-16 13:00:00,2013-10-16 13:41:00,1281.2,1274.4243000000001,-1.696604418181803,1.5884391298652547
SILVER,-157.05467520758626,STOP,1,2013-10-16 13:00:00,2013-10-16 13:39:00,21.33,21.26871,-2.597217750000046,0.47809164908166013
GOLD,55.403721894857355,TARGET_SAME,0,2013-10-17 07:49:00,2013-10-17 07:51:00,1286.4851999999998,1294.2629999999997,1.0022856977551393,1.8135575763600198
GOLD,33.47882314029643,TARGET,4,2013-10-17 15:36:00,2013-10-17 17:16:00,1320.6192999999998,1324.9982499999996,0.5937493405953234,0.426705887077409
GOLD,-147.55978048217722,STOP_SAME,0,2013-10-17 17:15:00,2013-10-17 17:22:00,1324.0,1320.1785,-2.586271400000006,0.4667964553594512
GOLD,-171.8606358233087,STOP_SAME,0,2013-10-21 07:46:00,2013-10-21 07:47:00,1324.0227,1320.8778,-3.176496680748448,0.31539764067188286
GOLD,60.197645425845934,TARGET_SAME,0,2013-10-22 12:30:00,2013-10-22 12:30:00,1322.4210999999998,1335.2027499999995,1.1881125852296093,4.418644642988909
SILVER,-78.93002193416409,STOP,2,2013-10-23 12:30:00,2013-10-23 13:13:00,22.7,22.54743,-1.521672538461556,2.9611898030456247
GOLD,14.207481403074969,TARGET_SAME,0,2013-10-24 06:30:00,2013-10-24 06:41:00,1337.6,1340.8999999999996,0.2824999999998995,0.7523458935405537
GOLD,-127.54280221784519,STOP,1,2013-10-24 10:37:00,2013-10-24 10:52:00,1341.4400999999998,1337.4612,-2.5217989091323143,0.7287531066984105
SILVER,-80.73878533430764,STOP,3,2013-10-24 12:05:00,2013-10-24 12:47:00,22.78,22.65732,-1.6811732000000017,1.8764393086902842
GOLD,-73.47523777378399,STOP,2,2013-10-24 12:15:00,2013-10-24 12:45:00,1348.0,1339.0596,-1.5299288947368543,3.2878256169826585
SILVER,-95.66245433744663,STOP,10,2013-10-28 08:47:00,2013-10-28 12:00:00,22.62,22.53744,-2.1286239999999337,0.19759978736838774
GOLD,-122.26036936863106,STOP,4,2013-10-28 12:30:00,2013-10-28 13:39:00,1352.3,1348.7498999999998,-2.8414317727272853,0.9000224726732007
GOLD,-46.50894600805774,STOP,4,2013-10-28 14:49:00,2013-10-28 15:56:00,1382.1,1352.7459,-1.1460337821428577,0.9401275133162472
SILVER,-67.95946005903596,STOP,3,2013-11-01 16:40:00,2013-11-01 17:18:00,21.94192,21.82815,-1.713882397737183,1.5061529931904498
GOLD,22.604187132441428,TARGET,4,2013-11-04 11:49:00,2013-11-04 13:00:00,1316.9,1321.2500000000002,0.5902931034483042,2.124681519258768
GOLD,-60.51172962784042,STOP,41,2013-11-06 08:58:00,2013-11-07 12:45:00,1319.3179999999998,1310.9877,-1.5617847962382674,3.995740046951685
GOLD,-90.7294109838203,STOP,3,2013-11-13 13:15:00,2013-11-13 14:13:00,1277.7,1273.725,-2.4171944444444544,1.3968228890140257
GOLD,-133.16385956018613,STOP,1,2013-11-13 20:06:00,2013-11-13 20:54:00,1274.4,1271.727,-3.727947857142617,0.4303095656974319
GOLD,20.252058978922193,TARGET,1,2013-11-14 14:33:00,2013-11-14 14:52:00,1284.5,1288.8500000000001,0.6126379310345108,1.140690553249912
GOLD,29.058695673980765,TARGET,2,2013-11-14 14:52:00,2013-11-14 15:22:00,1287.2859999999998,1293.4149999999995,0.8684040626529282,1.2600851129479673
GOLD,-54.30535167544557,STOP,10,2013-11-14 15:47:00,2013-11-14 18:26:00,1292.5912999999998,1284.8138999999999,-1.5951820436584485,1.8555124046197682
SILVER,-55.05575853291846,STOP,11,2013-11-14 15:46:00,2013-11-14 18:59:00,20.810789999999997,20.68929,-1.6172247246751,1.469570423298052
GOLD,-71.53565829106559,STOP,4,2013-11-15 02:01:00,2013-11-15 07:36:00,1289.6,1285.2135,-2.245585000000015,0.49514287819948527
GOLD,-83.86784324407137,STOP,1,2013-11-17 23:37:00,2013-11-18 01:00:00,1290.0,1286.5122,-2.7565055454545364,1.0552873890116765
GOLD,-78.71515041652431,STOP,4,2013-11-19 14:45:00,2013-11-19 15:46:00,1276.5,1273.0257,-2.7381025909090733,1.031467659654526
GOLD,-55.32998619185581,STOP,2,2013-11-22 02:31:00,2013-11-22 05:49:00,1246.2,1241.3573999999999,-2.0361548333333044,0.7582657310150899
GOLD,-50.38624048808123,STOP,18,2013-11-22 12:23:00,2013-11-22 17:37:00,1247.0,1241.757,-1.9329392499999842,2.130708662809346
GOLD,4.736893080219193,TARGET_SAME,0,2013-11-25 19:00:00,2013-11-25 19:05:00,1244.0,1246.8500000000001,0.18902631578953635,0.37416303368013365
GOLD,-41.0659280498468,STOP,23,2013-11-25 19:25:00,2013-11-26 14:20:00,1248.4,1241.2575,-1.6325690677966114,1.7927571619080345
GOLD,22.363076564482352,TARGET,2,2013-12-03 15:47:00,2013-12-03 16:21:00,1223.2219999999998,1229.5549999999994,0.9190485551870814,1.207560755418519
SILVER,-53.89201369599023,STOP,2,2013-12-06 16:17:00,2013-12-06 16:50:00,19.62,19.55043,-2.174808600000016,0.3883645719576542
GOLD,33.0091694929131,TARGET,82,2013-12-06 13:41:00,2013-12-10 13:07:00,1234.233,1256.4824999999996,1.3320828220858802,5.596353469650346
GOLD,-81.9878826076039,STOP,2,2013-12-10 18:42:00,2013-12-10 19:16:00,1263.0,1260.1386,-3.365336625000193,0.4541708995935444
GOLD,10.145687088487362,TARGET_SAME,0,2013-12-10 20:32:00,2013-12-10 20:37:00,1262.4,1266.0000000000002,0.4465000000000397,1.1063736112417102
SILVER,-42.91664729695617,STOP,6,2013-12-10 20:54:00,2013-12-11 00:27:00,20.4,20.309669999999997,-1.8719952857143005,1.1960472253848966
SILVER,4.247952216487729,TARGET,1,2013-12-13 14:43:00,2013-12-13 14:49:00,19.59,19.635,0.1925000000000498,0.5219532875206315
SILVER,-54.644295338030396,STOP,1,2013-12-13 14:45:00,2013-12-13 15:06:00,19.59,19.530450000000002,-2.4667612500000025,0.7278009105550574
GOLD,20.70134830361454,TARGET_SAME,0,2013-12-15 23:02:00,2013-12-15 23:12:00,1237.2,1244.4,0.9830000000000187,0.7424943357964379
SILVER,-29.316091202922173,STOP,17,2013-12-13 15:30:00,2013-12-16 04:58:00,19.71,19.54044,-1.3920695999999841,2.3656579602389765
GOLD,-53.992936684403155,STOP,1,2013-12-18 14:19:00,2013-12-18 14:34:00,1234.9336999999998,1231.3673999999999,-2.5849942580452474,0.7437859247915702
GOLD,4.392241545765719,TARGET_SAME,0,2013-12-18 18:03:00,2013-12-18 18:07:00,1233.5322999999999,1236.4307499999998,0.22174970242712058,0.4477769032693362
SILVER,20.891097994637576,TARGET,11,2013-12-18 15:52:00,2013-12-18 18:52:00,19.97,20.104999999999997,1.054722222222202,2.4349490810436936
GOLD,13.109856626784344,TARGET_SAME,0,2013-12-18 18:48:00,2013-12-18 18:54:00,1237.0,1241.3500000000001,0.6453965517241647,1.1316321058357426
SILVER,-25.161785255209384,STOP_SAME,0,2013-12-18 19:32:00,2013-12-18 19:42:00,20.25,19.96002,-1.2229260000000017,3.1107801763311858
SILVER,14.590214684888643,TARGET,2,2013-12-20 09:00:00,2013-12-20 10:00:00,19.29,19.365000000000002,0.7269000000000464,0.6810925800118884
GOLD,18.00859127702262,TARGET,5,2013-12-20 14:00:00,2013-12-20 15:29:00,1195.9947999999997,1201.8369999999995,0.8843504672897181,1.327695336188895
GOLD,-30.009020301254356,STOP,28,2013-12-20 15:27:00,2013-12-23 10:30:00,1200.3991999999998,1191.2076000000002,-1.448045654565459,2.8204990995246892
SILVER,17.141976878494795,TARGET,6,2013-12-23 11:34:00,2013-12-23 13:25:00,19.4,19.489999999999995,0.8518333333332901,0.7417550365891109
SILVER,-40.37370876149923,STOP,4,2013-12-23 13:25:00,2013-12-23 14:28:00,19.5,19.420560000000002,-1.9726760000000119,0.8049124216536101
SILVER,23.030510394598657,TARGET,1,2013-12-26 13:25:00,2013-12-26 13:31:00,19.62,19.800000000000004,1.1715000000000175,0.963506020766292
GOLD,22.022917760214394,TARGET,14,2013-12-26 13:31:00,2013-12-26 18:05:00,1211.7,1220.7,1.0946,3.946225468709742
SILVER,3.3273033094325246,TARGET,1,2013-12-27 21:44:00,2013-12-29 23:12:00,20.05,20.095000000000002,0.1618333333333841,0.5608016677033085
SILVER,-30.97256520458176,STOP,4,2013-12-29 23:12:00,2013-12-30 01:19:00,20.15,20.009970000000003,-1.5015830833333308,0.5941582319244038
GOLD,15.25052348841406,TARGET,16,2014-01-02 13:48:00,2014-01-02 18:31:00,1222.7214999999999,1227.7037499999997,0.7622534246575215,0.7832281625149657
GOLD,-32.97516934320966,STOP,4,2014-01-02 18:31:00,2014-01-02 20:35:00,1230.4,1223.2755,-1.6234195762711827,0.84102912167925
GOLD,-41.6706042356717,STOP,3,2014-01-03 06:45:00,2014-01-03 08:00:00,1235.0,1230.4683,-2.1203540303030595,0.16553621607634936
SILVER,23.80005155740838,TARGET,42,2014-01-02 13:25:00,2014-01-03 10:50:00,20.08,20.275,1.1895769230769346,0.6831769665809447
GOLD,-49.10854233855426,STOP,1,2014-01-05 23:02:00,2014-01-05 23:38:00,1238.1,1234.4643,-2.5451101250000674,0.6967250556324867
GOLD,12.476174576563283,TARGET,2,2014-01-06 14:36:00,2014-01-06 15:08:00,1242.8415999999997,1247.4039999999995,0.681271173066788,0.8064650343374378
GOLD,-30.210209647901927,STOP_SAME,0,2014-01-06 15:07:00,2014-01-06 15:14:00,1248.2469999999998,1241.0576999999998,-1.6274768286531331,1.953371382537327
GOLD,-30.06975868169457,STOP,32,2014-01-06 15:45:00,2014-01-07 12:44:00,1240.5,1233.765,-1.6744118181818,1.278883298470706
GOLD,-6.749872491269212,TARGET_SAME,0,2014-01-09 09:36:00,2014-01-09 09:37:00,1226.8,1228.75,-0.3888846153845939,0.8005655810537055
GOLD,-4.405143685252925,TARGET,2,2014-01-09 11:31:00,2014-01-09 12:23:00,1228.0,1230.1000000000001,-0.2557857142856003,0.7151388561784382
GOLD,-44.597108562410696,STOP,1,2014-01-09 12:35:00,2014-01-09 12:49:00,1230.8,1227.2715,-2.602857173913049,1.3608067079192356
GOLD,5.352500307513177,TARGET,8,2014-01-09 18:00:00,2014-01-10 02:33:00,1227.4,1230.5500000000002,0.32954761904764074,1.1316207640623444
GOLD,2.0717832870423916,TARGET,2,2014-01-10 08:00:00,2014-01-10 08:30:00,1234.6,1237.2999999999997,0.12672222222212445,0.7329851549464115
SILVER,-48.78357050614253,STOP,2,2014-01-10 12:51:00,2014-01-10 13:27:00,19.79,19.74024,-2.976341333333545,0.6100982648474241
SILVER,-23.192798016281923,STOP,8,2014-01-15 23:10:00,2014-01-16 07:19:00,20.27,20.129849999999998,-1.5045820833333374,0.2812913891241561
SILVER,-29.991230782434933,STOP,3,2014-01-23 15:00:00,2014-01-23 15:48:00,20.240219999999997,20.15982,-2.0059787446031616,0.85404230686841
GOLD,20.715019463317088,TARGET,469,2014-01-10 14:55:00,2014-01-24 11:32:00,1245.0,1269.1499999999999,1.3438416149068315,6.895611569406687
GOLD,-2.742918637344845,TARGET,1,2014-01-29 18:32:00,2014-01-29 18:56:00,1263.2,1265.45,-0.18576666666666677,0.6569275875576975
GOLD,-1.21361946101778,TARGET_SAME,0,2014-01-29 18:55:00,2014-01-29 18:56:00,1264.8,1267.1999999999998,-0.08250000000008993,0.39207974665387973
SILVER,7.556084130812087,TARGET_SAME,0,2014-01-29 19:46:00,2014-01-29 19:58:00,19.68,19.74,0.514499999999979,0.6749814244179807
SILVER,-25.793005942142845,STOP,7,2014-01-29 20:02:00,2014-01-30 01:25:00,19.75,19.65033,-1.7383791250000333,1.160903832115844
GOLD,-33.590050110611685,STOP,10,2014-01-29 20:10:00,2014-01-30 03:08:00,1266.3,1262.0366999999999,-2.2638789000000235,0.9967895076105715
GOLD,-32.47856002777792,STOP,3,2014-01-31 20:46:00,2014-02-02 23:25:00,1243.7,1239.759,-2.379429259259231,0.7263088041008775
GOLD,-41.90516286459186,STOP_SAME,0,2014-02-03 19:45:00,2014-02-03 19:52:00,1261.5,1258.5402,-3.223435411764671,0.42880062937595254
GOLD,-47.44176298841535,STOP,1,2014-02-03 23:42:00,2014-02-04 01:56:00,1258.3,1255.743,-3.900802307692457,0.450456934749357
SILVER,-43.89445899558292,STOP,3,2014-02-04 17:12:00,2014-02-04 17:51:00,19.45,19.41057,-3.9145285000000545,0.4278165855044108
SILVER,-5.05914315205351,TARGET,1,2014-02-05 19:31:00,2014-02-05 19:47:00,19.88,19.909999999999997,-0.48950000000013116,0.38791896527011455
SILVER,-30.583078573912164,STOP,1,2014-02-05 19:47:00,2014-02-05 20:56:00,19.91,19.86012,-2.9883373333332766,0.20210471196479102
SILVER,6.7559458490933535,TARGET,2,2014-02-05 23:06:00,2014-02-06 05:33:00,19.91,19.985,0.7020999999999759,0.21404762266358268
GOLD,-14.972037749481014,STOP,4,2014-02-06 13:45:00,2014-02-06 14:51:00,1263.0617999999997,1254.744,-1.5343971508680838,3.442460426689608
SILVER,-12.836900255773262,STOP,4,2014-02-06 13:45:00,2014-02-06 14:53:00,20.12,19.91007,-1.3155793157894646,2.8374868143769305
GOLD,-31.49636736792196,STOP_SAME,0,2014-02-07 12:02:00,2014-02-07 12:02:00,1262.0607999999997,1259.2395,-3.4229884033833367,0.25993803998032744
GOLD,0.8109588144877424,TARGET,3,2014-02-07 18:30:00,2014-02-07 19:15:00,1263.5,1266.1999999999998,0.0946111111110125,0.7148438760458644
SILVER,1.4126792404664563,TARGET,1,2014-02-07 19:54:00,2014-02-07 20:04:00,20.01,20.055000000000003,0.16450000000005047,0.2588453922759626
GOLD,-1.743010595928972,TARGET_SAME,0,2014-02-10 15:46:00,2014-02-10 15:55:00,1275.6,1277.85,-0.20229999999999998,0.6154780477915536
GOLD,-20.40010056307537,STOP,1,2014-02-11 13:00:00,2014-02-11 13:18:00,1287.8,1283.715,-2.377326785714337,1.4595931909507411
SILVER,-13.767521175446129,STOP,2,2014-02-11 13:00:00,2014-02-11 13:31:00,20.22,20.099880000000002,-1.6043987999999987,2.2343354964230673
GOLD,-26.950174107463575,STOP,2,2014-02-12 06:52:00,2014-02-12 08:19:00,1288.1,1285.2135,-3.412383437500095,0.4500971766623362
SILVER,5.090049590850827,TARGET,3,2014-02-12 10:00:00,2014-02-12 11:51:00,20.17,20.245000000000005,0.691700000000047,1.009767277246073
SILVER,1.0730763784246369,TARGET,2,2014-02-12 17:16:00,2014-02-12 17:47:00,20.32,20.365000000000002,0.14383333333338466,0.6749553556001577
GOLD,-13.60711494951715,STOP,20,2014-02-12 15:15:00,2014-02-12 20:41:00,1294.3,1288.3103999999998,-1.8238745531914946,2.2941206860413943
GOLD,2.257018103194265,TARGET,6,2014-02-14 01:15:00,2014-02-14 07:03:00,1304.0,1307.3000000000002,0.31304545454553057,0.7740985604873711
GOLD,2.1781530025519897,TARGET,12,2014-02-14 17:53:00,2014-02-17 23:09:00,1318.1,1321.3999999999996,0.3002272727271738,0.7191844329412135
SILVER,-19.180349761758887,STOP_SAME,0,2014-02-20 17:45:00,2014-02-20 17:59:00,21.74,21.6783,-2.6279575000000133,0.4728462925258965
GOLD,4.07729782232351,TARGET,14,2014-02-20 15:45:00,2014-02-20 19:45:00,1315.8,1320.0,0.5586428571428825,0.6011397111805834
SILVER,6.134445109532638,TARGET,3,2014-02-20 19:46:00,2014-02-20 20:37:00,21.76,21.865000000000002,0.8767857142857167,0.9356456373324495
SILVER,-16.435139700743864,STOP,6,2014-02-20 20:37:00,2014-02-20 22:07:00,21.85,21.778200000000002,-2.30856399999996,0.7716555340741762
GOLD,-1.045737294969471,TARGET,3,2014-02-21 17:43:00,2014-02-21 18:18:00,1322.0,1324.3999999999999,-0.15400000000009414,1.011242873909024
SILVER,5.2249930303125325,TARGET,1,2014-02-21 18:29:00,2014-02-21 18:33:00,21.8,21.890000000000004,0.7718333333333609,1.310868389819923
SILVER,6.009425082947008,TARGET_SAME,0,2014-02-21 18:31:00,2014-02-21 18:33:00,21.85,21.955000000000002,0.8742142857142883,1.2908048682712896
GOLD,-19.073317303628436,STOP,4,2014-02-21 18:45:00,2014-02-21 19:55:00,1326.0,1322.3763000000001,-2.7269896956521724,0.5184535857879378
GOLD,-20.529874370886162,STOP_SAME,0,2014-02-24 13:02:00,2014-02-24 13:09:00,1334.6,1331.3673000000001,-3.10456173684222,0.03778350603646982
SILVER,6.801852801993782,TARGET,9,2014-02-24 15:08:00,2014-02-24 17:21:00,22.1,22.265000000000008,1.0966818181818452,1.2776322192687894
GOLD,-7.140564088643718,STOP,12,2014-02-25 16:30:00,2014-02-25 20:46:00,1372.0,1338.66,-1.1265831249999976,0.9325701650539562
SILVER,3.851703476668801,TARGET,2,2014-02-26 04:51:00,2014-02-26 05:53:00,21.92,21.995000000000005,0.621700000000048,0.7525720623478882
SILVER,0.22894521128546153,TARGET_SAME,0,2014-02-26 05:46:00,2014-02-26 05:53:00,21.93,21.975,0.036500000000055446,0.5222515330963062
GOLD,-15.492667877943958,STOP,6,2014-02-26 06:00:00,2014-02-26 07:54:00,1344.9435999999998,1340.8578,-2.468144554599927,0.39501549802336267
SILVER,-10.87032186500457,STOP,6,2014-02-26 06:04:00,2014-02-26 07:55:00,22.02,21.90807,-1.7317563333333468,1.185006515904208
GOLD,-15.193632342857319,STOP,1,2014-02-27 14:53:00,2014-02-27 15:03:00,1333.8324999999998,1330.0686,-2.642467050359952,0.6776468284592712
GOLD,0.9018440215563777,TARGET,2,2014-02-27 15:12:00,2014-02-27 15:31:00,1332.9,1335.9,0.1655999999999999,1.1480389190693907
