asset,pnl,exit_reason,entry_time,exit_time,entry_price,exit_price,r_multiple,risk_used
SILVER,-104.07695899047233,STOP,2020-01-20 08:07:00,2020-01-20 13:00:00,18.07472509064903,18.015155103431454,-2.3030149141348772,45.191613111879754
SILVER,6.370057602962049,TARGET,2020-01-21 00:30:00,2020-01-21 01:07:00,18.069377759670477,18.11201917470205,0.15149633501646212,42.04760202462889
SILVER,4.439570273592864,TARGET_SAME,2020-01-21 01:00:00,2020-01-21 01:07:00,18.06857666088469,18.109010537950684,0.10526544017065537,42.17500317668812
SILVER,8.695158139317865,TARGET,2020-01-21 02:10:00,2020-01-21 02:38:00,18.081632170538004,18.12722006611999,0.20573538711519737,42.26379458215998
GOLD,36.98731390114325,TARGET_SAME,2020-01-21 03:05:00,2020-01-21 03:13:00,1566.1176586860806,1590.6972036879433,0.8715674003674684,42.437697744946334
SILVER,13.534958922518019,TARGET,2020-01-21 05:40:00,2020-01-21 07:15:00,18.115531663484308,18.16838305875514,0.313472907644042,43.177444022969205
US500,-1.8127591547079298,TARGET,2020-01-21 19:15:00,2020-01-22 02:27:00,3322.324656754373,3328.683843714438,-0.04588975638495937,43.44814320141956
US500,-83.33275288931405,STOP,2020-01-22 08:00:00,2020-01-22 09:15:00,3333.4223472468757,3326.6112582772544,-3.869735921777841,43.4118880183254
GOLD,37.94067276499453,TARGET,2020-01-21 03:15:00,2020-01-22 20:25:00,1566.143326078255,1592.1838938300248,0.8787151167357462,43.177444022969205
SILVER,29.56862968234824,TARGET,2020-01-23 15:34:00,2020-01-23 16:13:00,17.722022319422106,17.838870649590724,0.6956662288823772,42.50404641583901
US500,5.588338979156102,TARGET,2020-01-23 18:15:00,2020-01-23 18:53:00,3311.4359361460615,3319.054331288588,0.12967361978603859,43.095419009485965
US500,-1.5422232436236527,TARGET,2020-01-24 01:47:00,2020-01-24 08:04:00,3325.3206149714965,3331.7277835531268,-0.03900003780309682,43.207185789069094
SILVER,28.979807195812178,TARGET,2020-01-23 18:58:00,2020-01-24 13:29:00,17.795935825205124,17.904354185841285,0.6707173046929552,43.207185789069094
US500,-86.48426795882543,STOP,2020-01-24 10:03:00,2020-01-24 14:34:00,3331.6526907249954,3324.2592152404336,-3.455428440756372,43.17634132419662
SILVER,25.34791636366305,TARGET,2020-01-24 14:27:00,2020-01-24 14:45:00,17.851484350410605,17.93655265299142,0.5793023262759562,43.75593746811286
GOLD,38.311747066854124,TARGET,2020-01-23 00:49:00,2020-01-24 15:10:00,1560.4022444054947,1592.3669099313008,0.9013670531984307,42.50404641583901
SILVER,25.141413298907004,TARGET,2020-01-27 03:59:00,2020-01-27 10:34:00,18.21546347596556,18.3025439183626,0.5806405389188728,43.29944537754669
SILVER,28.501065389550007,TARGET,2020-01-27 12:19:00,2020-01-27 14:22:00,18.256558392813353,18.361383389610566,0.6506754791200945,43.802273643524835
SILVER,-66.2912765183738,STOP,2020-01-27 16:04:00,2020-01-27 17:30:00,18.22895630297001,18.100613647856818,-1.4939789927725604,44.37229495131584
US500,7.5748089499408024,TARGET,2020-01-28 14:31:00,2020-01-28 15:08:00,3255.927623342019,3263.839656754827,0.1759681816380174,43.04646942094836
US500,10.808577561145025,TARGET,2020-01-28 20:51:00,2020-01-29 01:39:00,3276.567458055829,3285.319094524834,0.25021033770993706,43.197965599947175
US500,-7.326332473871297,TARGET,2020-01-29 06:28:00,2020-01-29 11:59:00,3285.774470707166,3291.1840832845896,-0.2157910497028921,43.414137151170074
US500,-95.69646050400917,STOP,2020-01-29 13:33:00,2020-01-29 14:55:00,3287.6106433522223,3278.869078025041,-2.8039721431593225,43.267610501692644
SILVER,31.709747046080764,TARGET,2020-01-29 11:02:00,2020-01-29 19:45:00,17.506455920476064,17.63680996295967,0.7304014113113876,43.414137151170074
SILVER,23.844789992710105,TARGET,2020-01-30 05:43:00,2020-01-30 07:25:00,17.59334308116483,17.674963223431366,0.5678970248615266,41.98787623253407
GOLD,39.508379831739944,TARGET,2020-01-27 00:17:00,2020-01-30 07:39:00,1577.8467811871521,1614.3057749905952,0.9124454017193341,43.29944537754669
GOLD,37.91295175608982,TARGET_SAME,2020-01-30 07:30:00,2020-01-30 07:39:00,1582.9218359472693,1608.7654439619366,0.87649993460287,43.25493962902308
GOLD,39.03404970839404,TARGET,2020-01-30 07:46:00,2020-01-30 13:30:00,1582.7743963156993,1611.0058239296332,0.8868714588606561,44.01319866414487
SILVER,18.355581396142476,TARGET,2020-01-30 13:00:00,2020-01-30 13:35:00,17.71364353069347,17.77452009532465,0.41704720295859243,44.01319866414487
GOLD,38.95355687285302,TARGET_SAME,2020-01-30 13:30:00,2020-01-30 13:30:00,1584.5760705500236,1607.801598277465,0.8625487564247838,45.16099128623561
GOLD,40.485713073140026,TARGET,2020-01-30 14:15:00,2020-01-30 15:40:00,1584.4084677310468,1611.325004566362,0.8812724871758193,45.94006242369266
GOLD,42.34370634994326,TARGET,2020-01-30 15:46:00,2020-01-30 17:40:00,1583.7672515544464,1617.7361989339206,0.9057520559962103,46.74977668515547
US500,23.146490666558485,TARGET_SAME,2020-01-30 19:46:00,2020-01-30 19:56:00,3252.5026747220772,3265.190541233105,0.4863050292741979,47.59665081215433
SILVER,-68.67562732656727,STOP,2020-01-30 19:28:00,2020-01-31 01:03:00,17.926699320581502,17.78804315882078,-1.4428668016496276,47.59665081215433
SILVER,26.440256501361514,TARGET,2020-01-31 01:00:00,2020-01-31 01:49:00,17.85016936766931,17.932683258869933,0.5663414716494546,46.68606807895415
US500,-109.45155285506829,STOP,2020-01-31 06:45:00,2020-01-31 07:41:00,3290.118229400549,3279.361427399787,-2.318158355961613,47.21487320898138
SILVER,27.744800251129902,TARGET,2020-01-31 02:00:00,2020-01-31 14:42:00,17.83917175580173,17.925901960896457,0.5876283968470382,47.21487320898138
GOLD,43.458626905199715,TARGET,2020-01-30 17:30:00,2020-01-31 16:09:00,1583.8858563177002,1620.746388144177,0.91306060749346,47.59665081215433
GOLD,41.75962688426069,TARGET,2020-02-02 23:01:00,2020-02-02 23:19:00,1591.54465241442,1623.383477214314,0.8990249121996668,46.449910695006615
SILVER,33.75711044728846,TARGET,2020-02-03 00:36:00,2020-02-03 01:08:00,18.033534772353885,18.1600440882541,0.7139058210609885,47.285103232691824
SILVER,34.16159108414032,TARGET_SAME,2020-02-03 01:00:00,2020-02-03 01:08:00,18.030441960623044,18.156216618222988,0.7122897468427525,47.960245441637596
US500,9.688092041179996,TARGET,2020-02-03 14:16:00,2020-02-03 14:37:00,3240.384554873634,3248.4871903219064,0.19916528558876892,48.6434772633204
US500,9.090358542452392,TARGET_SAME,2020-02-03 14:30:00,2020-02-03 14:37:00,3240.2814135214853,3248.253917197344,0.18613579942689767,48.837239104144004
US500,-94.6724202438458,STOP,2020-02-03 16:36:00,2020-02-03 23:01:00,3249.4753133176623,3235.795076490633,-1.9313394983807082,49.01904627499305
US500,3.985476734054469,TARGET,2020-02-04 14:39:00,2020-02-04 14:46:00,3282.7338684336087,3289.91372651803,0.08457137764148746,47.12559787011614
GOLD,-53.759029312974455,STOP,2020-02-02 23:28:00,2020-02-04 15:12:00,1592.3133203767454,1556.3785003800292,-1.1369125927128505,47.285103232691824
US500,-104.91233376482093,STOP,2020-02-04 20:40:00,2020-02-05 00:46:00,3299.208612550378,3288.164612441723,-2.2742693549817234,46.13012681853774
US500,-96.05112652076205,STOP_SAME,2020-02-06 00:42:00,2020-02-06 00:42:00,3332.0218475200822,3320.2541720930953,-2.1813996179199138,44.03188014324132
SILVER,16.486549893060236,TARGET,2020-02-06 02:41:00,2020-02-06 05:30:00,17.622790651343166,17.680808407352014,0.39150354154836264,42.110857612826074
GOLD,34.33491333527027,TARGET,2020-02-06 06:51:00,2020-02-06 10:10:00,1558.7062318696376,1575.1146368141042,0.8090112427569899,42.440588610687286
US500,-95.13548548629876,STOP,2020-02-06 07:00:00,2020-02-06 10:10:00,3349.3064099671487,3337.8882650627443,-2.2416155996088607,42.440588610687286
GOLD,29.62825449089626,TARGET,2020-02-07 01:00:00,2020-02-07 01:20:00,1570.5493455493577,1581.7556948391925,0.7187036599646269,41.224577167666716
SILVER,-74.22377588064246,STOP,2020-02-07 01:00:00,2020-02-07 06:28:00,17.80704590773441,17.722756957832654,-1.8004739158090795,41.224577167666716
GOLD,30.328417051536345,TARGET,2020-02-07 01:29:00,2020-02-07 06:37:00,1570.7084959539616,1582.1845277793047,0.725262784931412,41.81714225748464
US500,-104.3452485440028,STOP,2020-02-07 03:45:00,2020-02-07 09:48:00,3342.5100761479894,3332.4792999924157,-2.4952744953614463,41.81714225748464
GOLD,32.30934969151996,TARGET,2020-02-09 23:01:00,2020-02-10 00:27:00,1574.5125318818239,1593.3231948391578,0.8315936161364323,38.85233011002246
GOLD,33.19533202778117,TARGET,2020-02-10 01:00:00,2020-02-10 02:10:00,1576.134189965203,1596.0122482537922,0.8404197033650955,39.498517103852855
SILVER,22.903437307255516,TARGET,2020-02-10 04:52:00,2020-02-10 08:41:00,17.711118887541943,17.793740262984905,0.5702702967582776,40.16242374440848
US500,-94.29494548449564,STOP,2020-02-10 07:06:00,2020-02-10 08:46:00,3327.6270596491277,3316.913682212855,-2.347840012957974,40.16242374440848
GOLD,33.65997640089855,TARGET,2020-02-10 04:30:00,2020-02-10 10:43:00,1575.3320081998281,1594.9130549772417,0.838096241778356,40.16242374440848
SILVER,-89.5305530825322,STOP_SAME,2020-02-11 08:00:00,2020-02-11 08:07:00,17.7561242071622,17.696608588141633,-2.2718996934226694,39.40779310888165
US500,-9.528477246972205,TARGET,2020-02-11 09:15:00,2020-02-11 13:30:00,3360.1327657308193,3365.0661211393067,-0.3632098906354967,37.617182047231005
US500,-11.777851334455033,TARGET,2020-02-11 13:32:00,2020-02-11 14:16:00,3361.272518258305,3365.7726893744093,-0.4948420924615871,37.42661250229156
US500,-9.879667743281331,TARGET,2020-02-11 14:34:00,2020-02-11 15:01:00,3362.2782721523836,3367.12730527752,-0.3877829669890262,37.19105547560246
US500,-86.64394771552793,STOP,2020-02-11 16:31:00,2020-02-11 19:04:00,3366.0445184831797,3356.169353789037,-2.5473152654104627,36.99346212073683
SILVER,23.49694119838385,TARGET,2020-02-12 04:46:00,2020-02-12 05:36:00,17.60888447513758,17.714764308872223,0.6663798238242612,35.26058316642627
US500,1.5461792309332978,TARGET,2020-02-12 00:00:00,2020-02-12 08:27:00,3361.2094537916832,3368.2475309924807,0.043850075412408616,35.26058316642627
US500,-14.157401626091946,TARGET,2020-02-12 12:46:00,2020-02-12 14:04:00,3368.872663718649,3372.8065862639023,-0.7137295339272404,35.761445575012615
US500,-11.573205159793226,TARGET,2020-02-12 14:52:00,2020-02-12 15:00:00,3370.5058392617507,3374.936594257892,-0.522413773588053,35.47829754249078
GOLD,30.282495575016803,TARGET,2020-02-11 15:01:00,2020-02-12 15:21:00,1574.209419932111,1591.660930693961,0.818590470829218,36.99346212073683
US500,-10.118243323390235,TARGET,2020-02-12 15:04:00,2020-02-12 16:25:00,3370.8462175106824,3375.555434757017,-0.4325951213057653,35.24683343929492
SILVER,24.07107934578415,TARGET,2020-02-12 17:27:00,2020-02-12 17:33:00,17.511328172436023,17.61949067533365,0.675203347679372,35.65011848432744
SILVER,23.900430103702078,TARGET_SAME,2020-02-12 17:34:00,2020-02-12 17:44:00,17.509389247669112,17.61314362542186,0.6614838464282424,36.13154007124313
SILVER,25.566724885887282,TARGET_SAME,2020-02-12 17:48:00,2020-02-12 17:59:00,17.522172043335555,17.638738702200666,0.6983621981803223,36.60954867331717
SILVER,28.019933155616435,TARGET,2020-02-12 18:00:00,2020-02-12 20:01:00,17.54833822121414,17.692076547135997,0.7548293780219143,37.12088317103492
US500,-4.79921074217064,TARGET,2020-02-12 18:03:00,2020-02-12 20:44:00,3372.785436534822,3378.6188324674004,-0.15737116887559544,37.12088317103492
GOLD,31.001071215429373,TARGET,2020-02-12 18:55:00,2020-02-13 00:16:00,1570.635612195445,1589.8058710069743,0.8351382986388434,37.12088317103492
US500,-94.9571521183947,STOP,2020-02-13 02:45:00,2020-02-13 07:03:00,3372.5686570274056,3362.403072300792,-2.4854432444340673,38.20531904361242
SILVER,14.138467703807603,TARGET,2020-02-14 00:50:00,2020-02-14 01:22:00,17.630366123647374,17.68821073484185,0.3894232128253594,36.30617600124452
US500,4.792271527649227,TARGET,2020-02-14 01:15:00,2020-02-14 02:53:00,3375.5191152237458,3383.29659345848,0.1309759404407743,36.58894535532068
GOLD,29.100995416468365,TARGET,2020-02-14 00:00:00,2020-02-14 07:06:00,1579.85871050107,1595.8608400209685,0.8015439416002067,36.30617600124452
GOLD,24.579069285025742,TARGET,2020-02-14 09:18:00,2020-02-14 09:31:00,1578.4861770323864,1587.786246383134,0.6595431384432662,37.26681069420303
GOLD,25.049756746294612,TARGET,2020-02-14 10:16:00,2020-02-14 12:08:00,1578.7135899408415,1588.122518302459,0.6634222318917825,37.75839207990355
GOLD,22.65197273804212,TARGET_SAME,2020-02-14 12:04:00,2020-02-14 12:08:00,1578.887984346646,1586.6478513933064,0.5920631350117953,38.25938721482944
GOLD,28.622927870037838,TARGET_SAME,2020-02-14 13:15:00,2020-02-14 13:19:00,1578.897371855279,1591.0601910535195,0.7393731246644367,38.71242666959028
SILVER,5.780700277087547,TARGET,2020-02-14 10:41:00,2020-02-14 13:32:00,17.658274626347023,17.700024748253796,0.15309709864907767,37.75839207990355
GOLD,30.21570486442687,TARGET_SAME,2020-02-14 13:30:00,2020-02-14 13:44:00,1578.9157925957081,1592.5204708340364,0.7668863454267584,39.40049923253279
SILVER,-98.29001502662749,STOP_SAME,2020-02-14 13:30:00,2020-02-14 13:30:00,17.667733025527504,17.613784124016604,-2.4569547223298214,40.004813329821324
US500,-81.16251606160289,STOP,2020-02-14 06:06:00,2020-02-14 13:46:00,3382.4042196387786,3373.405648185004,-2.80237861234168,36.684790785873666
GOLD,30.473808245290858,TARGET_SAME,2020-02-17 00:00:00,2020-02-17 00:02:00,1586.513132769663,1606.0792007307755,0.8368301520854526,36.41576270805672
SILVER,22.911699798221093,TARGET,2020-02-17 00:11:00,2020-02-17 02:09:00,17.720059108157148,17.81327670861881,0.6188130177048561,37.02523887296254
SILVER,-55.313166488904066,STOP,2020-02-17 06:32:00,2020-02-17 08:15:00,17.833120806552305,17.703435636707308,-1.4756681346556222,37.48347286892696
US500,-73.93522929538929,STOP,2020-02-17 07:17:00,2020-02-17 23:00:00,3388.2198498584116,3380.9191353530373,-3.5925374664165433,37.48347286892696
GOLD,30.812195992135397,TARGET,2020-02-17 03:00:00,2020-02-18 00:41:00,1585.8182546049518,1603.739215328988,0.8220208436897021,37.48347286892696
GOLD,28.40067543195798,TARGET,2020-02-18 02:01:00,2020-02-18 02:27:00,1588.440355991641,1604.3794935464816,0.7996867874091179,35.5147488730838
GOLD,29.843223417146024,TARGET,2020-02-18 05:45:00,2020-02-18 07:24:00,1589.6662870567147,1608.159059160693,0.8270770153745919,36.08276238172296
GOLD,30.758072158327067,TARGET,2020-02-18 07:57:00,2020-02-18 09:55:00,1591.369154495966,1611.2067300176209,0.838560116329859,36.67962685006588
SILVER,25.04154867341928,TARGET,2020-02-18 05:38:00,2020-02-18 13:31:00,17.844239980766403,17.96125257684951,0.6940030923492598,36.08276238172296
GOLD,30.71549676131366,TARGET,2020-02-18 13:00:00,2020-02-18 13:32:00,1590.7642265402826,1608.9015682046836,0.8235868379198534,37.29478829323242
US500,-5.778433574454482,TARGET_SAME,2020-02-18 14:30:00,2020-02-18 14:34:00,3367.368977371835,3373.0428822186095,-0.1879670247593969,38.40992920192708
SILVER,25.776551299066128,TARGET,2020-02-18 14:43:00,2020-02-18 15:11:00,17.901487461147926,18.01067310853185,0.6710908307993675,38.40992920192708
GOLD,33.243819523978615,TARGET,2020-02-18 14:41:00,2020-02-18 15:20:00,1592.1122399060955,1615.9642286779667,0.8655006716937851,38.40992920192708
US500,6.08003866613889,TARGET_SAME,2020-02-18 19:15:00,2020-02-18 19:26:00,3364.6149060911584,3372.578712369273,0.1540234175490963,39.474767946898886
US500,8.317823158332773,TARGET,2020-02-18 20:49:00,2020-02-18 23:44:00,3367.997197015038,3376.535285670776,0.2100653021266797,39.59636872022166
GOLD,34.34644876576233,TARGET,2020-02-18 21:30:00,2020-02-19 00:45:00,1605.895200442447,1630.3035188266624,0.8674141057844473,39.59636872022166
SILVER,27.620546311664057,TARGET,2020-02-19 00:31:00,2020-02-19 01:00:00,18.14815841434616,18.2674106738746,0.694634137481178,39.76272518338832
SILVER,27.493840098296882,TARGET,2020-02-19 01:02:00,2020-02-19 01:15:00,18.15112265648443,18.261647820708845,0.67054769171608,41.00206508493685
US500,2.3410898415363057,TARGET,2020-02-19 01:16:00,2020-02-19 02:18:00,3372.870569726133,3380.02664969361,0.05634128599593126,41.55194188690279
SILVER,26.793211444927774,TARGET,2020-02-19 06:54:00,2020-02-19 07:33:00,18.25285719288787,18.35571531882268,0.6440867245149596,41.598763683733516
GOLD,36.288698912125184,TARGET,2020-02-19 01:48:00,2020-02-19 08:30:00,1605.5845579083623,1631.1376424644907,0.8733334054734856,41.55194188690279
SILVER,28.856848720071238,TARGET,2020-02-19 11:54:00,2020-02-19 12:07:00,18.331955467054165,18.44451649705021,0.673275271509182,42.86040189087458
SILVER,28.774335720267935,TARGET_SAME,2020-02-19 12:00:00,2020-02-19 12:07:00,18.331777697321968,18.44071067581821,0.6624301576917876,43.437538865276004
SILVER,-61.25640343273483,STOP,2020-02-19 13:21:00,2020-02-19 14:00:00,18.32695307531277,18.169188231230446,-1.391778970564884,44.01302557968136
SILVER,-57.816881385689044,STOP_SAME,2020-02-19 14:00:00,2020-02-19 14:00:00,18.331196901061432,18.157391102358236,-1.351243803713172,42.78789751102667
US500,-10.645302585946148,TARGET,2020-02-19 05:32:00,2020-02-19 14:15:00,3378.0278367539768,3382.9689348817924,-0.36831866049677,41.598763683733516
US500,-14.856586849587355,TARGET_SAME,2020-02-19 14:31:00,2020-02-19 14:32:00,3378.709025549486,3382.919243845279,-0.6060042008156028,41.418653831593964
GOLD,37.473595600674564,TARGET,2020-02-19 11:20:00,2020-02-19 14:52:00,1613.3672673660444,1639.2468593088327,0.8743174106506238,42.86040189087458
SILVER,34.54479094789866,TARGET,2020-02-19 19:14:00,2020-02-19 19:19:00,18.291689222254984,18.501973762551092,0.8250291584298313,41.8709940066157
SILVER,35.30311442131905,TARGET_SAME,2020-02-19 19:16:00,2020-02-19 19:19:00,18.29153565659544,18.507305969876743,0.8294536395352181,42.56188982557367
US500,-10.168617792745529,TARGET,2020-02-19 20:10:00,2020-02-20 00:01:00,3388.7927735897406,3393.898797506575,-0.3283705054208084,43.26795211400005
GOLD,37.60577280198949,TARGET,2020-02-19 16:15:00,2020-02-20 01:20:00,1611.4048354213712,1643.3563046774627,0.8981342261912315,41.8709940066157
US500,-93.57243931784978,STOP,2020-02-20 01:54:00,2020-02-20 02:21:00,3391.8709671548654,3383.3967896490153,-2.9974964519361906,43.81669521418494
GOLD,39.187764606342846,TARGET,2020-02-20 02:00:00,2020-02-20 15:15:00,1615.2032139897246,1646.0739265979516,0.8943569206847998,43.81669521418494
SILVER,35.55870820166865,TARGET,2020-02-20 00:01:00,2020-02-20 16:44:00,18.377729451191957,18.58982905344443,0.8257066108939133,43.06457975814515
SILVER,33.38731387737043,TARGET,2020-02-21 01:02:00,2020-02-21 02:09:00,18.368784777784903,18.528223205901106,0.7685814616988424,43.44017588398817
GOLD,36.81126040708032,TARGET,2020-02-21 00:18:00,2020-02-21 02:23:00,1623.1883352757677,1644.602609433399,0.8474012744651148,43.44017588398817
GOLD,37.663060720196825,TARGET,2020-02-21 06:28:00,2020-02-21 06:36:00,1627.958184108293,1648.4183623318418,0.8398656888203858,44.84414736967719
SILVER,35.68975951987813,TARGET,2020-02-21 08:45:00,2020-02-21 10:20:00,18.489287362865635,18.66025860084992,0.7827146460322763,45.59740858408112
SILVER,36.41287138258508,TARGET,2020-02-21 11:16:00,2020-02-21 13:12:00,18.5126870948706,18.68673154891575,0.7862648433822744,46.311203774478685
SILVER,38.39197139197426,TARGET,2020-02-21 13:31:00,2020-02-21 15:12:00,18.51767681367559,18.720238657460065,0.8161652028071169,47.03946120213039
SILVER,40.49437766191328,TARGET,2020-02-21 15:24:00,2020-02-21 19:36:00,18.526296937957582,18.770117487503423,0.8470333427804498,47.807300629969866
GOLD,43.386248425145475,TARGET,2020-02-21 15:22:00,2020-02-23 23:11:00,1645.899394622803,1681.884576742354,0.907523492299984,47.807300629969866
SILVER,43.186426269645764,TARGET,2020-02-24 00:31:00,2020-02-24 01:16:00,18.593122545985402,18.887594866200455,0.8727190474649241,49.48491315171105
SILVER,44.376091963528275,TARGET,2020-02-24 03:16:00,2020-02-24 05:05:00,18.655780523180837,18.972991370082124,0.8813761500880429,50.34864167710396
GOLD,45.52992695458161,TARGET,2020-02-24 01:46:00,2020-02-24 08:00:00,1664.005097153662,1699.1451828622717,0.9042930541517736,50.34864167710396
SILVER,44.80948377338505,TARGET,2020-02-24 05:20:00,2020-02-24 08:15:00,18.65338527854086,18.95320062043876,0.8745675065828146,51.236163516374525
