asset,pnl,exit_reason,entry_time,exit_time,entry_price,exit_price,r_multiple,risk_used
SILVER,43.816802460119945,TARGET,2020-02-10 13:02:00,2020-02-10 13:38:00,17.79107595205868,17.889168066493628,0.6362577743982217,68.86643153643547
GOLD,106.70041561651757,TARGET,2020-02-10 10:48:00,2020-02-10 14:11:00,1576.5878778465449,1591.1209670534004,0.7820347209177189,136.43948633291433
GOLD,103.09631218362259,TARGET_SAME,2020-02-10 14:00:00,2020-02-10 14:11:00,1576.2308164246924,1588.060544012005,0.732513590268097,140.7432074344037
GOLD,113.22942869447083,TARGET_SAME,2020-02-10 17:33:00,2020-02-10 17:35:00,1577.4474210343635,1592.7546174696142,0.7928946654657565,142.80513367807615
GOLD,119.2250458842004,TARGET,2020-02-10 19:09:00,2020-02-11 05:45:00,1579.3127698308797,1597.1426508892614,0.8218465165124077,145.06972225196557
SILVER,49.92663507885639,TARGET,2020-02-10 18:12:00,2020-02-11 12:16:00,17.784698304567666,17.899184309105276,0.6883122722485246,72.53486112598279
SILVER,49.46296065184705,TARGET,2020-02-12 04:46:00,2020-02-12 05:36:00,17.60888447513758,17.714764308872223,0.6663798238242612,74.22637793561334
GOLD,121.52201132452242,TARGET,2020-02-11 15:01:00,2020-02-12 15:21:00,1574.209419932111,1591.660930693961,0.8185904708292181,148.45275587122669
SILVER,51.27239512305349,TARGET,2020-02-12 17:27:00,2020-02-12 17:33:00,17.511328172436023,17.61949067533365,0.6752033476793721,75.93622765537704
SILVER,50.56974656414535,TARGET_SAME,2020-02-12 17:34:00,2020-02-12 17:44:00,17.509389247669112,17.61314362542186,0.6614838464282424,76.44895160660758
SILVER,53.74221788629113,TARGET_SAME,2020-02-12 17:48:00,2020-02-12 17:59:00,17.522172043335555,17.638738702200666,0.6983621981803223,76.95464907224903
SILVER,58.493291944106694,TARGET,2020-02-12 18:00:00,2020-02-12 20:01:00,17.54833822121414,17.692076547135997,0.7548293780219143,77.49207125111194
GOLD,129.4331930853073,TARGET,2020-02-12 18:55:00,2020-02-13 00:16:00,1570.635612195445,1589.8058710069743,0.8351382986388434,154.98414250222388
GOLD,125.21425439974833,TARGET,2020-02-13 09:06:00,2020-02-13 10:11:00,1576.9576073743053,1591.9610776546401,0.7887876187429465,158.74267220281217
SILVER,32.98311975144922,TARGET,2020-02-13 11:53:00,2020-02-13 13:30:00,17.62935747597081,17.689128209074536,0.40910067768862796,80.62347864540357
SILVER,47.6185782277162,TARGET_SAME,2020-02-13 14:47:00,2020-02-13 14:49:00,17.636940510596666,17.72281157744054,0.588222746174497,80.95330984291806
GOLD,130.37212139786428,TARGET,2020-02-13 10:43:00,2020-02-13 15:03:00,1577.443689082287,1594.0069110290942,0.8085245364521179,161.24695729080713
GOLD,137.6554925890815,TARGET,2020-02-13 15:58:00,2020-02-13 16:03:00,1578.5356003353588,1597.4316156489542,0.831923971097798,165.46643367834776
GOLD,140.35693943248313,TARGET,2020-02-13 16:45:00,2020-02-13 17:25:00,1579.1423129126142,1598.3261729856333,0.834367615599576,168.21954353012939
SILVER,53.00957988973761,TARGET,2020-02-13 16:07:00,2020-02-14 01:36:00,17.650348157165535,17.746076995522113,0.6302428216997652,84.10977176506469
GOLD,142.15426094040498,TARGET,2020-02-13 18:15:00,2020-02-14 12:08:00,1580.2141786326376,1599.0466284969489,0.8311817724174855,171.02668231877902
GOLD,103.56958001317943,TARGET_SAME,2020-02-14 12:04:00,2020-02-14 12:08:00,1578.887984346646,1586.6478513933064,0.5920631350117953,174.92995913538186
GOLD,130.8700417632401,TARGET_SAME,2020-02-14 13:15:00,2020-02-14 13:19:00,1578.897371855279,1591.0601910535195,0.7393731246644367,177.00135073564547
SILVER,13.17300055610854,TARGET,2020-02-14 10:41:00,2020-02-14 13:32:00,17.658274626347023,17.700024748253796,0.15309709864907764,86.04343695828689
GOLD,137.94921184742782,TARGET_SAME,2020-02-14 13:30:00,2020-02-14 13:44:00,1578.9157925957081,1592.5204708340364,0.7668863454267585,179.88221158203248
SILVER,-224.37057427970552,STOP_SAME,2020-02-14 13:30:00,2020-02-14 13:30:00,17.667733025527504,17.613784124016604,-2.4569547223298214,91.32059790949052
SILVER,57.80796985884654,TARGET,2020-02-14 16:47:00,2020-02-14 17:15:00,17.723820163756958,17.82508960858332,0.6489670716246809,89.07689216669347
GOLD,149.07344579139075,TARGET,2020-02-14 20:05:00,2020-02-17 00:02:00,1585.4544661041095,1604.3709230359825,0.8313729996781032,179.30994373056387
GOLD,152.54695056875195,TARGET_SAME,2020-02-17 00:00:00,2020-02-17 00:02:00,1586.513132769663,1606.0792007307755,0.8368301520854526,182.2914126463917
SILVER,58.405589537732084,TARGET,2020-02-14 19:46:00,2020-02-17 02:09:00,17.734101261024403,17.83615288243072,0.6514484174452027,89.65497186528194
SILVER,-137.61377384541757,STOP,2020-02-17 06:32:00,2020-02-17 08:15:00,17.833120806552305,17.703435636707308,-1.4756681346556222,93.25523172426068
SILVER,45.2686411448159,TARGET,2020-02-17 11:09:00,2020-02-17 12:34:00,17.78883204980297,17.859101692233992,0.4926979488044255,91.8790939858065
SILVER,61.10593628296841,TARGET,2020-02-17 12:50:00,2020-02-17 14:05:00,17.798679517545974,17.90424960234404,0.6618082746813934,92.33178039725466
SILVER,61.428292817442255,TARGET_SAME,2020-02-17 14:05:00,2020-02-17 14:05:00,17.790151143144705,17.89539511233171,0.6609254997588693,92.94283976008435
SILVER,63.7905251553185,TARGET,2020-02-17 14:34:00,2020-02-17 15:37:00,17.790207556317938,17.90239023850921,0.6818350471067243,93.55712268825877
GOLD,153.3154885209109,TARGET,2020-02-17 03:00:00,2020-02-18 00:41:00,1585.8182546049518,1603.739215328988,0.8220208436897021,186.51046344852136
GOLD,153.10512597570758,TARGET,2020-02-18 02:01:00,2020-02-18 02:27:00,1588.440355991641,1604.3794935464816,0.7996867874091179,191.45636565004213
SILVER,70.72477502519192,TARGET,2020-02-17 23:55:00,2020-02-18 03:19:00,17.791622560155236,17.93500707710609,0.7508334205323779,94.19502793981195
GOLD,162.0516508057317,TARGET,2020-02-18 05:45:00,2020-02-18 07:24:00,1589.6662870567147,1608.159059160693,0.827077015374592,195.93296367006013
GOLD,167.01936983104167,TARGET,2020-02-18 07:57:00,2020-02-18 09:55:00,1591.369154495966,1611.2067300176209,0.838560116329859,199.17399668617477
SILVER,67.98904134008846,TARGET,2020-02-18 05:38:00,2020-02-18 13:31:00,17.844239980766403,17.96125257684951,0.6940030923492599,97.96648183503007
GOLD,166.78818122003636,TARGET,2020-02-18 13:00:00,2020-02-18 13:32:00,1590.7642265402826,1608.9015682046836,0.8235868379198537,202.5143840827956
SILVER,69.52834154487915,TARGET,2020-02-18 14:43:00,2020-02-18 15:11:00,17.901487461147926,18.01067310853185,0.6710908307993674,103.60496426699903
GOLD,179.3403323277965,TARGET,2020-02-18 14:41:00,2020-02-18 15:20:00,1592.1122399060955,1615.9642286779667,0.8655006716937849,207.20992853399807
GOLD,184.0542588330777,TARGET,2020-02-18 21:30:00,2020-02-19 00:45:00,1605.895200442447,1630.3035188266624,0.8674141057844473,212.18730201145158
SILVER,73.69627175859144,TARGET,2020-02-19 00:31:00,2020-02-19 01:00:00,18.14815841434616,18.2674106738746,0.6946341374811779,106.09365100572579
SILVER,72.86919302088918,TARGET,2020-02-19 01:02:00,2020-02-19 01:15:00,18.15112265648443,18.261647820708845,0.6705476917160801,108.67115631164248
SILVER,70.4629899165277,TARGET,2020-02-19 06:54:00,2020-02-19 07:33:00,18.25285719288787,18.35571531882268,0.6440867245149595,109.39984824185137
GOLD,191.0850840466771,TARGET,2020-02-19 01:48:00,2020-02-19 08:30:00,1605.5845579083623,1631.1376424644907,0.8733334054734855,218.79969648370275
SILVER,75.4171510331986,TARGET,2020-02-19 11:54:00,2020-02-19 12:07:00,18.331955467054165,18.44451649705021,0.673275271509182,112.01532898148344
SILVER,74.7019179936174,TARGET_SAME,2020-02-19 12:00:00,2020-02-19 12:07:00,18.331777697321968,18.44071067581821,0.6624301576917875,112.76950049181542
SILVER,-157.98990489085884,STOP,2020-02-19 13:21:00,2020-02-19 14:00:00,18.32695307531277,18.169188231230446,-1.391778970564884,113.5165196717516
SILVER,-151.25366502520868,STOP_SAME,2020-02-19 14:00:00,2020-02-19 14:00:00,18.331196901061432,18.157391102358236,-1.3512438037131718,111.93662062284301
GOLD,195.87390477653676,TARGET,2020-02-19 11:20:00,2020-02-19 14:52:00,1613.3672673660444,1639.2468593088327,0.8743174106506238,224.03065796296687
SILVER,92.71910589845321,TARGET,2020-02-19 19:14:00,2020-02-19 19:19:00,18.291689222254984,18.501973762551092,0.8250291584298313,112.38282302035628
SILVER,93.98540357389605,TARGET_SAME,2020-02-19 19:16:00,2020-02-19 19:19:00,18.29153565659544,18.507305969876743,0.8294536395352181,113.31001407934082
GOLD,201.86971958114765,TARGET,2020-02-19 16:15:00,2020-02-20 01:20:00,1611.4048354213712,1643.3563046774627,0.8981342261912316,224.76564604071257
GOLD,207.97119208777647,TARGET,2020-02-20 02:00:00,2020-02-20 15:15:00,1615.2032139897246,1646.0739265979516,0.8943569206847999,232.5371306217825
