asset,pnl,exit_reason,entry_time,exit_time,entry_price,exit_price,r_multiple,risk_used
SILVER,13.31506166973858,TARGET,2020-02-10 12:40:00,2020-02-10 12:48:00,17.760201901991007,17.83016546369178,0.4913013788820748,27.101616730724754
SILVER,17.328332458724173,TARGET,2020-02-10 13:02:00,2020-02-10 13:38:00,17.79107595205868,17.889168066493628,0.6362577743982218,27.23476734742214
GOLD,42.19706075015132,TARGET,2020-02-10 10:48:00,2020-02-10 14:11:00,1576.5878778465449,1591.1209670534004,0.7820347209177189,53.95803999678302
GOLD,40.77173760938415,TARGET_SAME,2020-02-10 14:00:00,2020-02-10 14:11:00,1576.2308164246924,1588.060544012005,0.7325135902680973,55.66004255902179
GOLD,44.77910468969036,TARGET_SAME,2020-02-10 17:33:00,2020-02-10 17:35:00,1577.4474210343635,1592.7546174696142,0.7928946654657565,56.475477311209474
GOLD,47.15020532062835,TARGET,2020-02-10 19:09:00,2020-02-11 05:45:00,1579.3127698308797,1597.1426508892614,0.8218465165124077,57.37105940500328
SILVER,19.74460213018145,TARGET,2020-02-10 18:12:00,2020-02-11 12:16:00,17.784698304567666,17.899184309105276,0.6883122722485246,28.68552970250164
US500,-10.590122315246376,TARGET,2020-02-11 09:15:00,2020-02-11 13:30:00,3360.1327657308193,3365.0661211393067,-0.3632098906354966,29.157031755707923
US500,-14.473426823433648,TARGET,2020-02-11 13:32:00,2020-02-11 14:16:00,3361.272518258305,3365.7726893744093,-0.494842092461587,29.248576553857276
US500,-11.28597431229954,TARGET,2020-02-11 14:34:00,2020-02-11 15:01:00,3362.2782721523836,3367.12730527752,-0.3877829669890261,29.103842285622935
US500,-73.84917238975834,STOP,2020-02-11 16:31:00,2020-02-11 19:04:00,3366.0445184831797,3356.169353789037,-2.5473152654104627,28.990982542499943
SILVER,18.8268898542968,TARGET,2020-02-12 04:46:00,2020-02-12 05:36:00,17.60888447513758,17.714764308872223,0.6663798238242613,28.25249081860236
US500,4.536389933964671,TARGET,2020-02-11 21:30:00,2020-02-12 08:27:00,3361.5232476686488,3369.54182353188,0.1605660174563357,28.25249081860236
US500,-20.331387732187586,TARGET,2020-02-12 12:46:00,2020-02-12 14:04:00,3368.872663718649,3372.8065862639023,-0.7137295339272407,28.486123616484974
US500,-14.775329363509126,TARGET,2020-02-12 14:52:00,2020-02-12 15:00:00,3370.5058392617507,3374.936594257892,-0.5224137735880529,28.2828097391631
GOLD,47.463484098533335,TARGET,2020-02-11 15:01:00,2020-02-12 15:21:00,1574.209419932111,1591.660930693961,0.818590470829218,57.981965084999885
US500,-12.171088155997747,TARGET,2020-02-12 15:04:00,2020-02-12 16:25:00,3370.8462175106824,3375.555434757017,-0.43259512130576555,28.135056445528008
SILVER,19.235179738048863,TARGET,2020-02-12 17:27:00,2020-02-12 17:33:00,17.511328172436023,17.61949067533365,0.6752033476793721,28.487980404953362
SILVER,18.97157646203958,TARGET_SAME,2020-02-12 17:34:00,2020-02-12 17:44:00,17.509389247669112,17.61314362542186,0.6614838464282424,28.680332202333847
SILVER,20.16175015977351,TARGET_SAME,2020-02-12 17:48:00,2020-02-12 17:59:00,17.522172043335555,17.638738702200666,0.6983621981803223,28.870047966954246
SILVER,21.944147163688253,TARGET,2020-02-12 18:00:00,2020-02-12 20:01:00,17.54833822121414,17.692076547135997,0.7548293780219143,29.071665468551977
US500,-4.575041975946302,TARGET,2020-02-12 18:03:00,2020-02-12 20:44:00,3372.785436534822,3378.6188324674004,-0.15737116887559519,29.071665468551977
GOLD,48.55772247600822,TARGET,2020-02-12 18:55:00,2020-02-13 00:16:00,1570.635612195445,1589.8058710069743,0.8351382986388434,58.143330937103954
US500,-73.89454842769803,STOP,2020-02-13 02:45:00,2020-02-13 07:03:00,3372.5686570274056,3362.403072300792,-2.485443244434067,29.730933745189482
