entry_time,exit_time,symbol,entry_price,exit_price,pnl,exit_reason,bars_held
2019-05-24 15:30:00+00:00,2019-05-24 19:45:00+00:00,US100,7324.770781485421,7296.385192317923,-4.9121746749890995,STOP,15
2019-05-27 12:00:00+00:00,2019-05-27 13:00:00+00:00,SILVER,14.562415595436823,14.613326643106523,2.6892958179891915,TARGET,3
2019-05-24 15:45:00+00:00,2019-05-28 01:15:00+00:00,US500,2826.662661291516,2841.517782335575,4.061348564585856,TARGET,55
2019-05-24 20:00:00+00:00,2019-05-28 10:15:00+00:00,US100,7311.134469478162,7285.632680105156,-5.086302506529849,STOP,60
2019-05-28 11:30:00+00:00,2019-05-28 12:00:00+00:00,US100,7305.283277358835,7339.019632253338,3.6162094697545495,TARGET,2
2019-05-28 11:45:00+00:00,2019-05-28 12:45:00+00:00,US500,2825.654360292218,2835.2108272134687,2.6048115993548295,TARGET,4
2019-05-28 18:00:00+00:00,2019-05-28 19:15:00+00:00,US100,7318.000404301815,7288.827504968087,-4.93777445785706,STOP,3
2019-05-29 09:15:00+00:00,2019-05-29 11:30:00+00:00,SILVER,14.339728317003384,14.433972895042313,4.487684027320986,TARGET,6
2019-05-29 22:45:00+00:00,2019-05-29 23:45:00+00:00,SILVER,14.37585418054387,14.471218712052224,4.67661398507979,TARGET,1
2019-05-29 23:45:00+00:00,2019-05-30 03:15:00+00:00,SILVER,14.37533973870113,14.327229522465494,-5.804844657599715,STOP,7
2019-05-30 02:15:00+00:00,2019-05-30 07:45:00+00:00,US100,7206.161264486909,7254.667377549211,4.884946206619021,TARGET,10
2019-05-30 11:30:00+00:00,2019-05-30 12:30:00+00:00,US100,7229.458897651608,7268.954228962047,4.373183061451058,TARGET,4
2019-05-30 11:45:00+00:00,2019-05-30 13:30:00+00:00,US500,2785.6025089520936,2794.192175207014,2.4211886245825935,TARGET,7
2019-05-30 14:45:00+00:00,2019-05-30 15:45:00+00:00,US500,2787.19691991675,2779.9957620454516,-7.714193033207573,STOP,4
2019-05-30 16:00:00+00:00,2019-05-30 18:30:00+00:00,US500,2785.1206525991247,2777.32854430011,-6.7016519817248525,STOP,9
2019-05-30 15:00:00+00:00,2019-05-31 00:00:00+00:00,US100,7227.965277224899,7199.337105832249,-5.365307374825686,STOP,24
2019-05-30 19:15:00+00:00,2019-05-31 00:00:00+00:00,US500,2781.202679799386,2772.8153936091476,-5.915473885090376,STOP,8
2019-05-31 02:45:00+00:00,2019-05-31 05:30:00+00:00,SILVER,14.468555003750444,14.557596653532705,3.962292300645168,TARGET,8
2019-05-31 08:45:00+00:00,2019-05-31 09:30:00+00:00,SILVER,14.481755048792122,14.544255113189015,3.2642564162357552,TARGET,3
2019-05-29 15:15:00+00:00,2019-05-31 09:45:00+00:00,GOLD,1273.7885236263608,1312.470113880174,6.256471512708991,TARGET,106
2019-05-31 10:45:00+00:00,2019-05-31 11:45:00+00:00,SILVER,14.486061171736155,14.569356208644797,4.3069147795135025,TARGET,4
2019-05-31 11:45:00+00:00,2019-05-31 14:00:00+00:00,SILVER,14.474184973944757,14.560736364600825,4.551398370857247,TARGET,9
2019-06-03 06:00:00+00:00,2019-06-03 09:00:00+00:00,SILVER,14.59473082846913,14.704914592215163,5.209976726136672,TARGET,10
2019-06-03 13:15:00+00:00,2019-06-03 13:30:00+00:00,GOLD,1311.4091009064655,1341.1726719658004,6.72358488733906,TARGET,1
2019-06-03 13:30:00+00:00,2019-06-03 14:00:00+00:00,SILVER,14.638583970779306,14.779992038106348,6.136240002754397,TARGET,2
2019-06-03 17:15:00+00:00,2019-06-03 19:00:00+00:00,US500,2740.6800959819793,2731.0219976444146,-6.475778699869933,STOP,7
2019-06-04 03:15:00+00:00,2019-06-04 07:00:00+00:00,GOLD,1323.522520997091,1344.5733218242308,6.749952550161205,TARGET,11
2019-06-04 02:00:00+00:00,2019-06-04 07:30:00+00:00,US500,2744.135547190946,2759.431073942277,4.948403702629658,TARGET,17
2019-06-04 01:45:00+00:00,2019-06-04 08:15:00+00:00,SILVER,14.750383656956233,14.851071032478119,5.457182745588344,TARGET,21
2019-06-04 09:00:00+00:00,2019-06-04 09:15:00+00:00,GOLD,1326.1828293312062,1344.2680726912117,7.385881897168619,TARGET,1
2019-06-04 09:15:00+00:00,2019-06-04 12:00:00+00:00,GOLD,1325.2859551643692,1345.0769363563745,7.8447080241787255,TARGET,9
2019-06-04 12:00:00+00:00,2019-06-04 12:30:00+00:00,GOLD,1324.7442618648117,1342.7585767621124,8.0900052873213,TARGET,2
2019-06-05 06:00:00+00:00,2019-06-05 07:45:00+00:00,US500,2806.912369618532,2817.8255471082234,4.815605299524902,TARGET,7
2019-06-05 05:45:00+00:00,2019-06-05 09:15:00+00:00,US100,7184.106207508838,7244.796079721711,7.574833077422746,TARGET,14
2019-06-05 03:00:00+00:00,2019-06-05 09:30:00+00:00,SILVER,14.773233278465607,14.87384593405781,7.009219787368096,TARGET,20
2019-06-05 11:30:00+00:00,2019-06-05 12:15:00+00:00,SILVER,14.826058186857232,14.895741945534482,6.305714269424101,TARGET,3
2019-06-05 12:45:00+00:00,2019-06-05 13:30:00+00:00,US500,2813.1364080577396,2825.9886467342067,6.364142423816448,TARGET,3
2019-06-05 12:15:00+00:00,2019-06-05 14:15:00+00:00,US100,7203.763705526454,7175.087352395747,-8.328639241580637,STOP,8
2019-06-05 13:30:00+00:00,2019-06-05 14:30:00+00:00,US500,2812.9086685225234,2805.1151670744393,-11.527243652626852,STOP,4
2019-06-05 19:30:00+00:00,2019-06-05 20:30:00+00:00,US500,2813.0060543021837,2832.6888587334524,7.56215617598628,TARGET,3
2019-06-05 14:45:00+00:00,2019-06-06 01:00:00+00:00,SILVER,14.838627020928502,14.744649838840942,-6.064335866623129,STOP,29
2019-06-05 22:45:00+00:00,2019-06-06 07:15:00+00:00,US500,2815.2647857744587,2835.6718675550446,7.965640063047843,TARGET,16
2019-06-05 15:15:00+00:00,2019-06-06 07:30:00+00:00,US100,7176.159046537726,7261.91396528392,8.818363932397354,TARGET,38
2019-06-06 12:30:00+00:00,2019-06-06 13:30:00+00:00,US100,7236.113273184504,7213.897783999587,-10.401353395457955,STOP,4
2019-06-06 13:15:00+00:00,2019-06-06 13:45:00+00:00,SILVER,14.886251254605874,15.021500142481397,9.035523823527118,TARGET,2
2019-06-06 13:45:00+00:00,2019-06-06 14:45:00+00:00,SILVER,14.881077475182058,15.017764596489718,9.005068568424756,TARGET,4
2019-06-06 15:00:00+00:00,2019-06-06 15:30:00+00:00,US100,7217.199412292075,7269.471670955393,8.68699539049595,TARGET,2
2019-06-05 15:00:00+00:00,2019-06-06 17:15:00+00:00,GOLD,1329.0201096281946,1365.0761358694747,9.811337989520709,TARGET,78
2019-06-06 14:00:00+00:00,2019-06-06 18:30:00+00:00,US500,2827.7878522170254,2841.6509609777545,6.812536911074531,TARGET,18
2019-06-06 15:45:00+00:00,2019-06-06 18:30:00+00:00,US100,7215.862217690515,7277.037957961977,9.532075125908738,TARGET,11
2019-06-06 14:45:00+00:00,2019-06-07 12:30:00+00:00,SILVER,14.87719218016553,15.024427569765127,9.576911889741549,TARGET,55
2019-06-07 12:45:00+00:00,2019-06-07 13:15:00+00:00,US100,7292.781302056156,7332.578435389439,9.133594872284132,TARGET,2
2019-06-07 19:45:00+00:00,2019-06-09 22:00:00+00:00,US500,2869.6940674221287,2887.5343507066036,10.117780739547115,TARGET,4
2019-06-07 18:30:00+00:00,2019-06-10 01:00:00+00:00,SILVER,14.980009709434354,14.919019616036614,-10.809511536966502,STOP,12
2019-06-10 01:00:00+00:00,2019-06-10 13:00:00+00:00,US100,7421.93434943789,7487.576913821567,11.516418226378562,TARGET,43
2019-06-10 01:30:00+00:00,2019-06-10 13:30:00+00:00,US500,2877.8859512368326,2896.9620360751906,10.389980910787369,TARGET,43
2019-06-10 18:00:00+00:00,2019-06-11 10:15:00+00:00,US100,7500.7850368734,7585.406633517781,13.226249131917877,TARGET,40
2019-06-07 15:45:00+00:00,2019-06-11 11:45:00+00:00,GOLD,1335.3722655708928,1323.1573559848653,-7.480801954099402,STOP,130
2019-06-10 17:45:00+00:00,2019-06-11 12:30:00+00:00,US500,2889.495513940617,2909.093249031216,11.333349009659637,TARGET,47
2019-06-11 11:15:00+00:00,2019-06-11 14:00:00+00:00,SILVER,14.647678694865062,14.738956150661263,11.402934062483267,TARGET,10
2019-06-11 14:00:00+00:00,2019-06-11 14:45:00+00:00,US500,2898.222842440086,2889.8423050698634,-16.708139474324373,STOP,3
2019-06-11 13:30:00+00:00,2019-06-11 15:30:00+00:00,US100,7547.37194924798,7517.268317286173,-12.489650622051812,STOP,8
2019-06-11 15:00:00+00:00,2019-06-11 15:30:00+00:00,US500,2895.7556661724648,2886.268381055979,-14.202766594022956,STOP,2
2019-06-11 17:15:00+00:00,2019-06-12 09:45:00+00:00,US100,7507.739234181904,7466.709844342279,-9.35212157403782,STOP,40
2019-06-12 10:00:00+00:00,2019-06-12 14:30:00+00:00,SILVER,14.77770638226945,14.86559450705331,9.789571525266975,TARGET,18
2019-06-12 12:15:00+00:00,2019-06-12 15:15:00+00:00,GOLD,1332.175984103798,1353.8667175956916,12.942647265465942,TARGET,12
2019-06-12 16:45:00+00:00,2019-06-12 17:45:00+00:00,SILVER,14.764858582290925,14.828357348042907,8.549621724856515,TARGET,4
2019-06-13 01:45:00+00:00,2019-06-13 02:00:00+00:00,US500,2878.8470055698954,2869.796440813504,-14.473674799236171,STOP,1
2019-06-13 03:00:00+00:00,2019-06-13 08:30:00+00:00,US500,2874.6569112439156,2893.897022412268,10.98493794650878,TARGET,11
2019-06-13 10:30:00+00:00,2019-06-13 11:30:00+00:00,SILVER,14.767908282646086,14.904057154477776,12.738148486286601,TARGET,2
2019-06-14 12:45:00+00:00,2019-06-14 13:15:00+00:00,GOLD,1347.9122495824845,1377.4106475048281,15.41368971330571,TARGET,2
2019-06-14 13:00:00+00:00,2019-06-14 13:15:00+00:00,SILVER,14.970843218276988,15.140507195341897,13.968673265009876,TARGET,1
2019-06-14 13:30:00+00:00,2019-06-14 17:00:00+00:00,SILVER,14.942174608083075,14.848341765369007,-10.66800431223424,STOP,14
2019-06-13 14:00:00+00:00,2019-06-17 01:45:00+00:00,US500,2884.5671722329944,2904.328957928556,12.007893522119137,TARGET,112
2019-06-17 06:00:00+00:00,2019-06-17 13:30:00+00:00,US500,2894.282886457461,2884.958848662015,-16.05423376616307,STOP,27
2019-06-17 17:15:00+00:00,2019-06-17 19:00:00+00:00,SILVER,14.81394017879026,14.896654697250636,11.395301565971725,TARGET,7
2019-06-17 20:00:00+00:00,2019-06-18 01:15:00+00:00,SILVER,14.79578804859219,14.982632092512384,15.471131418774362,TARGET,8
2019-06-18 03:15:00+00:00,2019-06-18 06:15:00+00:00,SILVER,14.792948788528003,14.960345638029803,15.827018767867502,TARGET,5
2019-06-13 15:00:00+00:00,2019-06-18 08:15:00+00:00,US100,7481.267833425905,7585.269400100786,14.522445607962679,TARGET,193
2019-06-17 13:30:00+00:00,2019-06-18 08:30:00+00:00,US500,2889.03550074098,2907.0975125778164,12.076250046525272,TARGET,49
2019-06-18 13:30:00+00:00,2019-06-18 14:00:00+00:00,SILVER,14.868265479301924,15.109423578645794,18.88199221945764,TARGET,2
2019-06-18 14:00:00+00:00,2019-06-18 15:00:00+00:00,SILVER,14.866653474879794,15.128473659537637,20.004016372439807,TARGET,4
2019-06-19 01:15:00+00:00,2019-06-19 18:00:00+00:00,SILVER,14.933174271460523,15.155632116566045,20.4800749551597,TARGET,52
2019-06-14 13:15:00+00:00,2019-06-19 20:00:00+00:00,GOLD,1348.1864369638151,1380.2379910887303,17.00327530188236,TARGET,237
2019-06-18 17:15:00+00:00,2019-06-19 22:45:00+00:00,US500,2912.675683435207,2937.9694744350395,18.20525226036186,TARGET,84
2019-06-18 17:00:00+00:00,2019-06-20 00:30:00+00:00,US100,7615.0619260436115,7737.993536248882,20.72555782124365,TARGET,88
2019-06-20 05:45:00+00:00,2019-06-20 12:30:00+00:00,US100,7709.8318194501635,7814.588234283722,23.723990722254282,TARGET,26
2019-06-20 12:00:00+00:00,2019-06-20 15:15:00+00:00,SILVER,15.293496616070641,15.584268907995181,24.893839427000394,TARGET,13
2019-06-20 13:45:00+00:00,2019-06-20 15:15:00+00:00,US500,2949.680573463252,2939.4559064374544,-23.646891283597572,STOP,6
2019-06-20 13:30:00+00:00,2019-06-20 15:30:00+00:00,US100,7751.992210302879,7703.721643171065,-16.790846519651495,STOP,8
2019-06-20 15:45:00+00:00,2019-06-20 16:00:00+00:00,US500,2944.996754105564,2933.9586779357987,-21.666931337976155,STOP,1
2019-06-20 15:30:00+00:00,2019-06-20 16:15:00+00:00,US100,7729.047818947377,7677.253659269965,-15.807544933070897,STOP,3
2019-06-21 05:30:00+00:00,2019-06-21 07:30:00+00:00,SILVER,15.409439448149836,15.277820536234682,-13.431323949955884,STOP,8
2019-06-20 16:45:00+00:00,2019-06-21 15:00:00+00:00,US500,2940.8149747256534,2964.9425464270957,19.82742879515356,TARGET,79
2019-06-21 19:45:00+00:00,2019-06-21 20:30:00+00:00,US500,2954.430021838206,2946.706482341244,-27.838603956402107,STOP,2
2019-06-21 06:00:00+00:00,2019-06-24 10:30:00+00:00,GOLD,1390.627718125869,1443.7690243379645,24.853285743734848,TARGET,100
2019-06-24 02:45:00+00:00,2019-06-25 03:30:00+00:00,SILVER,15.306878102164978,15.63213760762934,22.697967252396857,TARGET,88
2019-06-20 16:30:00+00:00,2019-06-25 16:30:00+00:00,US100,7713.650638148438,7659.991310114933,-14.448980945506204,STOP,253
2019-06-25 05:00:00+00:00,2019-06-25 17:00:00+00:00,SILVER,15.392375639195524,15.262680396114305,-14.222611354932829,STOP,43
2019-06-25 05:30:00+00:00,2019-06-26 11:00:00+00:00,GOLD,1420.9689983068756,1404.1530416299825,-12.934590513786748,STOP,98
2019-06-26 15:15:00+00:00,2019-06-26 17:30:00+00:00,US500,2926.5730887503737,2920.057874710985,-32.060115959171455,STOP,9
2019-06-26 18:00:00+00:00,2019-06-26 18:30:00+00:00,US500,2924.5000465226526,2917.8037860808795,-28.810224156436185,STOP,2
2019-06-26 17:00:00+00:00,2019-06-26 18:45:00+00:00,US100,7664.708282216015,7638.994013958562,-21.150437422232063,STOP,6
2019-06-26 19:15:00+00:00,2019-06-26 19:45:00+00:00,US500,2921.7873937721106,2914.9647007149124,-24.88551309900202,STOP,2
2019-06-26 19:00:00+00:00,2019-06-27 06:15:00+00:00,US100,7652.816785535107,7702.552339429001,14.471105332594327,TARGET,29
2019-06-27 11:00:00+00:00,2019-06-27 12:45:00+00:00,US100,7669.921313487454,7706.961861497088,11.911528150590904,TARGET,7
2019-06-27 06:30:00+00:00,2019-06-27 14:15:00+00:00,GOLD,1401.36192507928,1427.8959717169946,18.194727598012054,TARGET,26
2019-06-27 15:15:00+00:00,2019-06-27 16:30:00+00:00,US100,7669.229521180206,7714.8672272387785,14.589613576839584,TARGET,4
2019-06-27 15:30:00+00:00,2019-06-27 17:30:00+00:00,US500,2923.380938675146,2933.299120792052,9.012494256356154,TARGET,7
2019-06-27 19:30:00+00:00,2019-06-27 22:15:00+00:00,US500,2927.0071463493246,2935.4510391602753,7.1219290646656574,TARGET,5
2019-06-27 20:00:00+00:00,2019-06-28 00:15:00+00:00,US100,7675.513943714232,7712.986451922573,13.72917222335797,TARGET,9
2019-06-28 01:30:00+00:00,2019-06-28 13:30:00+00:00,US100,7683.530017324482,7719.116527917219,13.857968917688947,TARGET,31
2019-06-26 18:15:00+00:00,2019-06-28 16:15:00+00:00,SILVER,15.228850091564913,15.583590394105451,21.60447795659266,TARGET,135
2019-06-28 14:45:00+00:00,2019-06-28 16:45:00+00:00,US100,7679.421978431959,7709.611517543705,12.349030131473574,TARGET,8
2019-06-28 17:15:00+00:00,2019-06-28 18:45:00+00:00,US100,7681.918405364328,7662.758354361262,-29.776175491865192,STOP,6
2019-06-28 06:30:00+00:00,2019-06-30 22:00:00+00:00,GOLD,1411.4224233986874,1398.9433008506676,-12.36383388928005,STOP,45
2019-07-01 13:45:00+00:00,2019-07-01 14:15:00+00:00,US100,7819.294743108248,7800.432950484692,-28.300937856670885,STOP,2
2019-07-01 15:45:00+00:00,2019-07-01 16:15:00+00:00,US100,7803.596279246411,7778.282721490238,-19.846944949850872,STOP,2
2019-07-02 15:45:00+00:00,2019-07-02 16:15:00+00:00,US500,2964.2712019272694,2958.261539454013,-31.74147423939837,STOP,2
2019-07-02 15:30:00+00:00,2019-07-02 18:30:00+00:00,US100,7777.793049711482,7811.691663298986,11.94534421886597,TARGET,10
2019-07-02 17:15:00+00:00,2019-07-02 19:30:00+00:00,US500,2962.2313646012894,2971.665596898787,7.563331921060907,TARGET,7
2019-07-03 02:45:00+00:00,2019-07-03 11:30:00+00:00,SILVER,15.324784396498835,15.246716897794547,-13.604044169061357,STOP,25
2019-07-03 13:00:00+00:00,2019-07-03 13:30:00+00:00,US100,7849.700408465983,7833.363196967978,-28.615389359210816,STOP,2
2019-07-03 13:45:00+00:00,2019-07-03 16:45:00+00:00,SILVER,15.288110685832866,15.401977558079935,13.985801274949225,TARGET,12
2019-07-04 05:45:00+00:00,2019-07-04 06:30:00+00:00,SILVER,15.315563995312688,15.26826137688248,-17.757236070992967,STOP,2
2019-07-03 11:30:00+00:00,2019-07-05 12:30:00+00:00,GOLD,1415.3007211983443,1398.38559566325,-9.654484662048233,STOP,85
2019-07-08 14:30:00+00:00,2019-07-09 17:15:00+00:00,GOLD,1392.8367877602645,1433.3436499422319,17.129134515030373,TARGET,73
2019-07-10 04:00:00+00:00,2019-07-10 06:45:00+00:00,US100,7842.286098269323,7821.868258008718,-20.3348407469726,STOP,3
2019-07-10 00:45:00+00:00,2019-07-10 12:30:00+00:00,GOLD,1388.7125235617323,1419.7150935749082,17.595501257807772,TARGET,24
2019-07-10 11:15:00+00:00,2019-07-10 12:30:00+00:00,US100,7821.742111082254,7846.46261886251,6.678873794493325,TARGET,3
2019-07-11 06:00:00+00:00,2019-07-11 06:15:00+00:00,SILVER,15.266043148907965,15.374983377018374,14.060677619595898,TARGET,1
2019-07-11 06:15:00+00:00,2019-07-11 10:15:00+00:00,SILVER,15.263917314078462,15.37041053078335,14.481796314400897,TARGET,9
2019-07-11 11:15:00+00:00,2019-07-11 12:15:00+00:00,SILVER,15.264961184542095,15.37994900615988,15.491356077266575,TARGET,4
2019-07-11 07:45:00+00:00,2019-07-11 12:30:00+00:00,US100,7941.982100782212,7923.109107509564,-23.66575426523233,STOP,14
2019-07-11 12:45:00+00:00,2019-07-11 14:30:00+00:00,US100,7937.744739329645,7916.856367418942,-21.48554020484034,STOP,7
2019-07-11 15:00:00+00:00,2019-07-11 15:15:00+00:00,US100,7929.0003003123475,7969.4117924769325,11.82973327732843,TARGET,1
2019-07-11 17:00:00+00:00,2019-07-11 17:30:00+00:00,US100,7933.50437698414,7911.726929653346,-20.05605427148054,STOP,2
2019-07-12 14:15:00+00:00,2019-07-12 16:00:00+00:00,US100,7925.479619587718,7957.083804987863,9.478194838215174,TARGET,6
2019-07-15 00:00:00+00:00,2019-07-15 03:15:00+00:00,US100,7946.149373206708,7973.151917970543,8.032710247756679,TARGET,9
2019-07-15 01:00:00+00:00,2019-07-15 08:00:00+00:00,SILVER,15.203478166983967,15.329837591763367,14.84144327315221,TARGET,18
2019-07-15 09:45:00+00:00,2019-07-15 10:45:00+00:00,US100,7959.459232956812,7982.883194004691,6.649303127778598,TARGET,3
2019-07-15 13:30:00+00:00,2019-07-15 18:00:00+00:00,US100,7966.63766685423,7989.583825382933,6.452161497840448,TARGET,18
2019-07-15 14:15:00+00:00,2019-07-15 22:00:00+00:00,SILVER,15.291158919364781,15.424115514820164,16.287653495349385,TARGET,23
2019-07-16 12:45:00+00:00,2019-07-16 13:15:00+00:00,SILVER,15.406223391992064,15.494724694327303,14.592612958844288,TARGET,2
2019-07-16 13:45:00+00:00,2019-07-16 14:15:00+00:00,US100,7980.216436736879,7962.892166698925,-30.27806023669921,STOP,2
2019-07-16 14:30:00+00:00,2019-07-16 15:15:00+00:00,US100,7977.56486077636,7960.009730734239,-27.62439924578858,STOP,3
2019-07-16 19:15:00+00:00,2019-07-17 02:30:00+00:00,SILVER,15.53868462754924,15.810434583650128,17.74479460263396,TARGET,19
2019-07-17 08:00:00+00:00,2019-07-17 10:15:00+00:00,SILVER,15.605033598306585,15.806262034186126,17.744460660521863,TARGET,7
2019-07-17 13:30:00+00:00,2019-07-17 13:45:00+00:00,US100,7944.574227510706,7966.581625486535,6.0926848178626,TARGET,1
2019-07-17 14:00:00+00:00,2019-07-17 14:30:00+00:00,US100,7943.712670932064,7925.628931158244,-27.384519230775943,STOP,2
2019-07-17 15:00:00+00:00,2019-07-17 19:45:00+00:00,US100,7934.995458313957,7913.225341648765,-20.749573974650996,STOP,18
2019-07-18 06:15:00+00:00,2019-07-18 07:00:00+00:00,SILVER,16.060583505448392,15.9545588208402,-11.073092112905426,STOP,3
2019-07-18 09:30:00+00:00,2019-07-18 14:00:00+00:00,SILVER,16.02521251562489,16.26986373691804,16.576457508338397,TARGET,18
