pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple
-46.27135718975257,STOP_SAME,0,2021-10-22 15:45:00,2021-10-22 15:46:00,1795.099614575853,1784.3636388743998,-1.599521498451219
73.43945996358669,TARGET,82,2021-10-22 16:00:00,2021-10-25 13:30:00,1793.0039749179793,1821.7359787694306,2.622573492711178
66.68635052947882,TARGET,1,2021-11-02 11:46:00,2021-11-02 12:13:00,1789.455299764718,1804.0776551900171,2.2627317178864446
74.1868487482868,TARGET,2,2021-11-09 15:06:00,2021-11-09 15:43:00,1823.3864609639663,1841.9686325543062,2.408246489001848
-50.26891034292568,STOP,9,2021-11-16 14:08:00,2021-11-16 16:26:00,1866.7308540039128,1854.8563536270547,-1.5568395596365792
-49.02354733569418,STOP,13,2021-11-19 14:18:00,2021-11-19 17:42:00,1854.3551391722128,1842.7379764365494,-1.5670637205755777
-44.58652572901926,STOP,75,2021-11-19 17:45:00,2021-11-22 13:34:00,1848.9261285767748,1835.3745614330817,-1.47134582216338
75.88716150373592,TARGET,124,2021-11-24 14:10:00,2021-11-26 03:05:00,1780.649830755618,1806.2821901582302,2.5801870637923034
-46.26563671992578,STOP,12,2021-11-26 13:33:00,2021-11-26 16:42:00,1799.0999373461375,1786.4741445191098,-1.4958543395480237
-43.87023082932141,STOP_SAME,0,2021-11-26 16:37:00,2021-11-26 16:43:00,1793.4800234710524,1780.1099335313488,-1.4621496568762293
-41.0358317208601,STOP,168,2021-11-26 16:45:00,2021-11-30 16:00:00,1790.5023223235514,1775.6561005808073,-1.4088819767919145
-45.164598461872814,STOP_SAME,0,2021-11-30 16:00:00,2021-11-30 16:00:00,1789.977063715208,1779.2131445129226,-1.5955948990979654
-49.58159095856151,STOP,94,2021-12-08 11:47:00,2021-12-09 12:18:00,1783.6469037530671,1775.2771850643016,-1.80938114915838
67.70646024630004,TARGET,107,2021-12-21 15:45:00,2021-12-22 19:30:00,1787.4361205052724,1812.1804012452028,2.563581997846224
-46.73589194843428,STOP,4,2022-01-05 19:34:00,2022-01-05 20:34:00,1816.3532681923741,1806.5957563025404,-1.6832657664066886
67.91652714427084,TARGET_SAME,0,2022-01-07 13:36:00,2022-01-07 13:36:00,1783.7314928941792,1806.7146397736176,2.5313375294295026
74.33498630832034,TARGET,90,2022-01-24 15:21:00,2022-01-25 14:45:00,1829.3757599198343,1859.8701233274942,2.63705628145817
-46.488839615056534,STOP,2,2022-02-04 13:32:00,2022-02-04 14:01:00,1802.5886714145458,1791.2877818438228,-1.5665824251830982
61.088087253786384,TARGET_SAME,0,2022-02-08 07:36:00,2022-02-08 07:37:00,1816.8915923687061,1829.3950362166545,2.1251322420620964
66.96208392274778,TARGET_SAME,0,2022-02-08 07:45:00,2022-02-08 07:46:00,1816.4259461008971,1830.719217756448,2.234504474885292
83.54431877398771,TARGET,118,2022-02-22 08:57:00,2022-02-23 15:26:00,1900.2042527969472,1934.92060082489,2.6685891456207838
-41.632688634228664,STOP,3,2022-02-24 14:41:00,2022-02-24 15:20:00,1939.3301456852744,1915.4205342708556,-1.26245983804282
86.53841910874611,TARGET,1,2022-02-28 07:26:00,2022-02-28 07:30:00,1898.3942878772373,1935.757527746951,2.692145127484076
92.24330362874721,TARGET,97,2022-02-28 07:32:00,2022-03-01 08:51:00,1896.2753084356286,1937.8003863118565,2.7230052856606815
99.63213474602247,TARGET,64,2022-03-07 13:30:00,2022-03-08 06:43:00,1976.16784746623,2033.233306960231,2.7892209478389667
104.12275631099696,TARGET,2,2022-04-22 10:30:00,2022-04-22 11:07:00,1933.105142828104,1982.2353185874047,2.760920428174447
112.73858666884885,TARGET,71,2022-08-03 14:16:00,2022-08-04 09:08:00,1758.7143341348915,1823.0367836038931,2.8329470745918233
122.98046135178073,TARGET,185,2023-07-27 13:40:00,2023-07-31 13:51:00,1946.2414462790255,2107.5424492420707,2.924604612103066
126.71480150155307,TARGET,27,2023-08-04 05:53:00,2023-08-04 12:42:00,1942.1091098358127,2019.7368370757526,2.8468905600701286
135.35957884485504,TARGET,13,2023-08-09 10:16:00,2023-08-09 13:33:00,1926.4902167425787,2023.044592279455,2.877285681138892
142.94915835458423,TARGET,4,2023-08-11 13:07:00,2023-08-11 14:00:00,1914.9530842776087,2007.8143270446144,2.873270032972822
153.0034989369268,TARGET,538,2024-02-13 14:08:00,2024-02-21 13:12:00,2000.7397277163195,2135.9836561372135,2.908238615245345
160.32091503949246,TARGET,8,2024-10-04 13:01:00,2024-10-04 15:03:00,2641.4565159643353,2776.709386393609,2.8798214214937774
