symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple
SILVER,-85.90372291758914,STOP_SAME,0,2020-07-01 10:33:00,2020-07-01 10:33:00,18.646336612317533,18.551423187564588,-1.730485279901049
SILVER,-78.75351042327186,STOP_SAME,0,2020-07-01 10:45:00,2020-07-01 10:45:00,18.618637416269806,18.513579045119936,-1.6433229359709605
SILVER,114.14137053323196,TARGET,2,2020-07-09 07:37:00,2020-07-09 08:11:00,19.16268252867451,19.37786838714183,2.4626893534223244
SILVER,124.70803004036173,TARGET,11,2020-07-09 10:57:00,2020-07-09 13:31:00,19.23813783062832,19.5049441337941,2.5643684406471206
SILVER,-78.4332815526918,STOP,1,2020-07-09 14:40:00,2020-07-09 14:45:00,19.22242568861726,19.095786295610573,-1.5341398244651703
SILVER,-71.38680921967362,STOP,2,2020-07-13 19:14:00,2020-07-13 19:33:00,19.55949751868849,19.40751104477767,-1.4405110966737058
SILVER,-92.99269013974963,STOP,10,2020-07-15 10:38:00,2020-07-15 13:14:00,19.661085412788843,19.578368082259583,-1.9321611525590447
SILVER,-91.04132198448195,STOP_SAME,0,2020-07-15 13:15:00,2020-07-15 13:17:00,19.650913258160326,19.570545552006653,-1.9676529358931767
SILVER,109.7894406035313,TARGET,18,2020-07-16 01:04:00,2020-07-16 05:30:00,19.738250513870426,19.962998094924064,2.4700554939544555
SILVER,-88.9481566536055,STOP,10,2020-07-16 05:45:00,2020-07-16 08:20:00,19.684210986916224,19.59964605055001,-1.9069599466863958
SILVER,-58.07775288004453,STOP_SAME,0,2020-07-22 07:30:00,2020-07-22 07:31:00,22.463140676924702,22.213697022076143,-1.294500424969657
SILVER,125.20057635976762,TARGET,182,2020-07-23 03:00:00,2020-07-27 02:40:00,22.71244088752747,23.743078353974347,2.864776352246351
SILVER,-55.01355022777889,STOP_SAME,0,2020-07-28 03:04:00,2020-07-28 03:05:00,25.24905073739056,24.830990624772355,-1.1905775045823102
SILVER,-52.300454351340925,STOP_SAME,0,2020-07-28 03:15:00,2020-07-28 03:15:00,25.092369586739952,24.601699208366433,-1.159470749334043
GOLD,134.31710593091165,TARGET,517,2020-07-28 03:07:00,2020-08-04 17:21:00,1929.4891828719428,2057.876345297105,2.906827938568381
SILVER,133.5269532922044,TARGET,25,2020-08-05 00:35:00,2020-08-05 06:52:00,25.785027528226816,26.884942632915184,2.8563435397787416
SILVER,-56.708160484533224,STOP_SAME,0,2020-08-07 03:54:00,2020-08-07 03:57:00,28.593959914782666,27.992408601499726,-1.147519165697757
SILVER,-55.19811984454475,STOP,34,2020-08-07 04:00:00,2020-08-07 12:30:00,28.509773659083006,27.89299839972417,-1.1431995752500577
SILVER,-58.643074362779075,STOP_SAME,0,2020-08-14 06:45:00,2020-08-14 06:53:00,26.928628603608818,26.57235505211524,-1.242966665531133
SILVER,-56.318695295949354,STOP,35,2020-08-14 07:49:00,2020-08-14 16:35:00,26.72308849791778,26.342311422695214,-1.2241314853632868
SILVER,125.2138112306215,TARGET,9,2020-08-17 22:48:00,2020-08-18 01:08:00,27.266311192003588,28.0563572766072,2.789926171852262
SILVER,130.84298918440098,TARGET,4,2020-08-18 11:28:00,2020-08-18 12:19:00,28.061438929306696,28.775701918803144,2.761276413517492
SILVER,-63.504207172745765,STOP_SAME,0,2020-08-18 14:05:00,2020-08-18 14:07:00,28.079132241965326,27.74181142244027,-1.2700377652083394
SILVER,-61.286195917499974,STOP,37,2020-08-18 19:53:00,2020-08-19 06:00:00,27.790148345227387,27.441664762989664,-1.2576237531754206
GOLD,-64.78365595978684,STOP,94,2020-08-18 14:11:00,2020-08-19 14:39:00,1993.523386084047,1971.4623215290555,-1.2956258065450648
SILVER,129.66917162554722,TARGET,34,2020-08-28 13:07:00,2020-08-30 22:40:00,27.47021888272941,28.333445672307466,2.8060637184963633
SILVER,-69.6477718167838,STOP,8,2020-08-31 05:32:00,2020-08-31 07:44:00,28.067337127712683,27.84330129652405,-1.4270994145432376
SILVER,-67.19354889039286,STOP_SAME,0,2020-08-31 07:45:00,2020-08-31 07:46:00,27.981964359400482,27.754026448533335,-1.4172633158595613
GOLD,133.0113414916987,TARGET,26,2020-08-31 07:26:00,2020-08-31 13:50:00,1958.6848068559384,2001.9601440885274,2.7254340321145882
SILVER,122.98325295396451,TARGET,7,2020-08-31 12:26:00,2020-08-31 14:04:00,27.970977775887587,28.483683445300283,2.669666255382764
SILVER,139.50274224961396,TARGET,14,2020-08-31 22:37:00,2020-09-01 02:03:00,28.253896367551228,28.877983637954618,2.725365909313079
SILVER,-80.00325317053397,STOP,5,2020-09-01 12:24:00,2020-09-01 13:35:00,28.925913077066056,28.717998466277464,-1.4821771832608852
SILVER,-69.1494725020935,STOP,13,2020-09-01 15:22:00,2020-09-01 18:37:00,28.653531938252595,28.35846649069467,-1.3202313707432125
GOLD,-67.67798757550311,STOP,89,2020-09-01 14:20:00,2020-09-02 13:35:00,1969.5274342352698,1947.4967678781172,-1.2921371497554588
SILVER,127.17684940147065,TARGET,26,2020-09-09 01:11:00,2020-09-09 07:38:00,26.69323276521906,27.061390896230854,2.5619711819452764
SILVER,-93.72036521834804,STOP_SAME,0,2020-09-09 10:32:00,2020-09-09 10:32:00,26.730525166054047,26.60343370547881,-1.7959676570614012
SILVER,-89.75522834124287,STOP_SAME,0,2020-09-09 10:52:00,2020-09-09 10:56:00,26.71895854836162,26.59040320117453,-1.7840660559185795
SILVER,116.45883654141078,TARGET,2,2020-09-10 00:35:00,2020-09-10 01:13:00,27.092662106736725,27.36518176935289,2.4005073613407784
SILVER,124.72096658642603,TARGET,15,2020-09-10 06:28:00,2020-09-10 10:03:00,27.167486455366614,27.46714971410805,2.4530396912961283
SILVER,-79.9836614965573,STOP,7,2020-09-10 14:47:00,2020-09-10 16:38:00,27.28123557552851,27.090995349092026,-1.4995665081913023
SILVER,-95.48269757107967,STOP,1,2020-09-11 16:41:00,2020-09-11 16:57:00,26.995430816351874,26.873003350218916,-1.8454977284612348
SILVER,122.34024753952588,TARGET,40,2020-09-13 22:11:00,2020-09-14 08:11:00,26.847243602201647,27.144568983550297,2.45522498946257
SILVER,-125.61247887941981,STOP_SAME,0,2020-09-15 01:15:00,2020-09-15 01:15:00,27.33996878073172,27.254325344200485,-2.402901548241169
SILVER,-102.87577127309395,STOP_SAME,0,2020-09-15 06:48:00,2020-09-15 06:48:00,27.563161848654822,27.458372009345755,-2.0673110257234577
SILVER,100.94815727215301,TARGET,6,2020-09-16 11:35:00,2020-09-16 13:12:00,27.486885591726082,27.674097593815997,2.1160665571155652
SILVER,-96.10224190109874,STOP_SAME,0,2020-09-16 13:54:00,2020-09-16 13:56:00,27.455913328725888,27.34045199296692,-1.9326927669076606
SILVER,-84.44563166116619,STOP_SAME,0,2020-09-16 14:30:00,2020-09-16 14:34:00,27.410371283577863,27.27610869323816,-1.766553122748486
SILVER,-82.37715819443596,STOP,2,2020-09-29 04:45:00,2020-09-29 05:28:00,23.698376547069447,23.584621468583602,-1.7863971804604808
SILVER,116.17489864346227,TARGET,4,2020-09-29 12:41:00,2020-09-29 13:32:00,23.81311210556045,24.184868898586895,2.612666276142047
SILVER,-84.30476043997557,STOP,3,2020-09-30 01:00:00,2020-09-30 01:53:00,24.294196051292396,24.1793485944828,-1.801786916203975
SILVER,109.73178013700998,TARGET,13,2020-10-01 08:35:00,2020-10-01 11:46:00,23.667557137327204,23.91929143460884,2.4328919529145168
SILVER,-77.57402898816042,STOP,4,2020-10-01 13:07:00,2020-10-01 14:04:00,23.706834183174312,23.57251417403581,-1.640109853202237
SILVER,-86.34566068868625,STOP_SAME,0,2020-10-06 01:39:00,2020-10-06 01:39:00,24.438010131287673,24.33125820399053,-1.8874775953589749
SILVER,108.60934747573654,TARGET,12,2020-10-06 08:30:00,2020-10-06 11:36:00,24.352291329601396,24.628129085734592,2.4672909781971506
SILVER,-76.9284171310661,STOP,10,2020-10-12 06:55:00,2020-10-12 09:19:00,25.392521278176712,25.25314175633249,-1.6654106060441436
SILVER,-76.9019232787439,STOP_SAME,0,2020-10-12 13:00:00,2020-10-12 13:05:00,25.212133764441692,25.082619457322455,-1.7222004633559638
SILVER,-70.28635960745204,STOP,4,2020-10-19 17:48:00,2020-10-19 18:45:00,24.62179230763896,24.480486899516393,-1.630196993073115
SILVER,-69.0398617551013,STOP_SAME,0,2020-10-19 18:45:00,2020-10-19 18:48:00,24.584823550327823,24.44817204911114,-1.6552539629270833
SILVER,104.14437218257356,TARGET,22,2020-10-21 09:00:00,2020-10-21 14:39:00,25.04357163490521,25.405984935567506,2.5823865475278254
SILVER,-66.57363950986917,STOP,37,2020-10-21 15:15:00,2020-10-22 01:36:00,25.099667586317658,24.943033229560896,-1.5697028807930875
SILVER,-66.20341138923088,STOP,6,2020-11-02 14:01:00,2020-11-02 15:33:00,23.953466869507,23.81255027553345,-1.611567108151966
