symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple
SILVER,-214.89444419529656,STOP,17,2020-02-24 19:54:00,2020-02-25 01:00:00,18.632185821290516,18.44438700028579,-1.3279836073400346
GOLD,444.82772866973494,TARGET,119,2020-02-25 20:58:00,2020-02-27 06:34:00,1637.5567537877325,1694.3193770570508,2.8239047489911213
SILVER,439.98886016012784,TARGET,16,2020-02-27 07:20:00,2020-02-27 11:24:00,17.963367297204616,18.26857746072346,2.643865613711539
SILVER,-263.8594992257494,STOP,5,2020-02-27 14:08:00,2020-02-27 15:23:00,17.958143651554455,17.83425127397943,-1.5058879629346686
GOLD,-229.77218216053737,STOP,2,2020-02-27 17:47:00,2020-03-01 23:00:00,1640.3788951242104,1624.8581378672884,-1.3520674873874763
SILVER,-327.6380761872763,STOP_SAME,0,2020-03-03 06:11:00,2020-03-03 06:14:00,16.846362408297242,16.778199145743557,-1.9815311524181114
SILVER,427.054298390279,TARGET,59,2020-03-03 20:00:00,2020-03-04 12:12:00,17.036438002927664,17.368721016446752,2.6893748014229653
SILVER,-324.3558182033871,STOP,5,2020-03-04 13:15:00,2020-03-04 14:33:00,17.19281482922852,17.120846027406316,-1.938370918442279
SILVER,-330.58025791804505,STOP,1,2020-03-06 01:36:00,2020-03-06 01:46:00,17.392504065326882,17.325824968884024,-2.0552451116050605
GOLD,-233.79954158541938,STOP,8,2020-03-06 13:29:00,2020-03-06 15:23:00,1675.604239578536,1664.2346721099266,-1.515860605898614
SILVER,-234.89537451442195,STOP,2,2020-03-09 01:00:00,2020-03-09 01:32:00,17.30898534614418,17.201107844624065,-1.5705811812455615
GOLD,-201.19605177592672,STOP,4,2020-03-09 03:16:00,2020-03-09 04:22:00,1683.0705891633174,1668.4873030354436,-1.3888844819908568
SILVER,-273.81618041664996,STOP,4,2020-03-10 12:40:00,2020-03-10 13:35:00,17.039461664944863,16.968469046023905,-1.944196677583765
SILVER,268.71987670400057,TARGET,5,2020-03-11 05:57:00,2020-03-11 07:12:00,17.006097297569475,17.106944245325174,1.985203549475784
SILVER,-325.1061804059638,STOP,2,2020-03-11 12:12:00,2020-03-11 12:31:00,16.993348305908533,16.937551359456876,-2.3100465563584347
SILVER,-296.9091055193039,STOP_SAME,0,2020-03-11 12:31:00,2020-03-11 12:34:00,16.981921347366587,16.923026078692683,-2.211882891662229
GOLD,-174.35006287682975,STOP,21,2020-03-17 01:07:00,2020-03-17 06:16:00,1495.640080708959,1481.730901535595,-1.358972931050299
SILVER,-163.89562292155034,STOP,19,2020-03-18 01:04:00,2020-03-18 05:47:00,12.60969140622939,12.477216532394719,-1.3131771612285488
GOLD,-184.01082293606862,STOP,1,2020-03-18 05:36:00,2020-03-18 05:52:00,1525.2506870780494,1514.1322732956153,-1.4743457194959844
SILVER,-166.4803484215067,STOP_SAME,0,2020-03-18 05:46:00,2020-03-18 05:46:00,12.684750942170243,12.580412174202785,-1.4126421443920512
SILVER,317.8509045969921,TARGET,3,2020-03-19 13:44:00,2020-03-19 14:19:00,11.901169289153737,12.223531143655713,2.775488010483651
SILVER,333.0173320523779,TARGET,12,2020-03-19 22:10:00,2020-03-20 01:07:00,12.040129809960545,12.338636694772735,2.7549929223233334
SILVER,-176.4268494030043,STOP_SAME,0,2020-03-20 11:20:00,2020-03-20 11:26:00,12.740115751293091,12.628318141984927,-1.3833267150008122
GOLD,-173.52906803509634,STOP,14,2020-03-20 12:46:00,2020-03-20 16:19:00,1497.3621248742436,1484.686381450718,-1.3993201448413572
SILVER,339.68433477235783,TARGET,3,2020-03-24 12:30:00,2020-03-24 13:29:00,13.790008143923588,14.252361080626402,2.8180456941106566
GOLD,359.6411044198783,TARGET,32,2020-03-24 14:34:00,2020-03-24 23:32:00,1634.623686163763,1691.4543047719014,2.8244215140149933
SILVER,-204.3706062282779,STOP,2,2020-03-25 07:24:00,2020-03-25 07:50:00,14.478295022218887,14.380590743389938,-1.519196237122025
GOLD,-181.12546575713822,STOP,1,2020-03-25 07:31:00,2020-03-25 07:50:00,1653.2509432539932,1637.3809356905574,-1.3464026510635516
SILVER,-189.98816173140523,STOP,3,2020-03-25 07:46:00,2020-03-25 08:30:00,14.469274987207747,14.368130836834965,-1.498145501369123
SILVER,-204.58529500981146,STOP_SAME,0,2020-03-26 07:18:00,2020-03-26 07:20:00,14.491132861144743,14.41136324009455,-1.6630814843609505
SILVER,305.0619486711818,TARGET,12,2020-03-26 07:32:00,2020-03-26 10:40:00,14.482447626094359,14.68367754735441,2.5651820814099398
SILVER,-186.25698345773628,STOP,8,2020-03-26 17:10:00,2020-03-26 19:17:00,14.68071674451023,14.576593880925392,-1.489753977774448
GOLD,-177.04645470461,STOP,42,2020-03-26 19:12:00,2020-03-27 07:19:00,1639.7024150540906,1626.3125526770386,-1.4160846764003636
SILVER,-220.96010909058472,STOP,1,2020-03-31 08:44:00,2020-03-31 08:48:00,14.223131350462895,14.160395067407354,-1.876371385172416
GOLD,-138.55492866431922,STOP,114,2020-03-30 03:13:00,2020-03-31 10:54:00,1624.7796961847425,1595.8984100040868,-1.1765947459491541
SILVER,-173.57773424608513,STOP,1,2020-03-31 16:47:00,2020-03-31 17:06:00,14.203050477905114,14.114436794110956,-1.5698595037974732
SILVER,-168.7214934296598,STOP_SAME,0,2020-03-31 17:02:00,2020-03-31 17:06:00,14.201271497795958,14.11338312464772,-1.575402236521757
GOLD,-227.71125716576387,STOP_SAME,0,2020-04-01 12:00:00,2020-04-01 12:04:00,1600.2692912808918,1594.6649331385247,-2.1953791240259077
GOLD,-185.4446517208631,STOP_SAME,0,2020-04-01 16:47:00,2020-04-01 16:47:00,1595.3304265297174,1588.2538260233896,-1.869990791349471
GOLD,212.8599565838988,TARGET,20,2020-04-02 00:54:00,2020-04-02 07:12:00,1598.859489756593,1611.364213276948,2.2298373415913693
GOLD,224.00381917520036,TARGET_SAME,0,2020-04-02 12:15:00,2020-04-02 12:15:00,1600.4771300329621,1613.2706133155405,2.2463941979606483
SILVER,-188.72054894729453,STOP,24,2020-04-03 00:50:00,2020-04-03 08:42:00,14.561886244534849,14.493674396865178,-1.8111875259845536
GOLD,-188.43936612490788,STOP,25,2020-04-03 01:06:00,2020-04-03 09:13:00,1630.008780078638,1622.3533789731096,-1.8084889601777634
GOLD,226.2642957795765,TARGET,32,2020-04-05 22:09:00,2020-04-06 06:40:00,1641.0210400309275,1656.0297711294559,2.3409734394901003
GOLD,221.62794547940197,TARGET_SAME,0,2020-04-06 07:06:00,2020-04-06 07:06:00,1641.8386441115588,1654.052421564245,2.190449209073165
SILVER,-179.89090202532182,STOP_SAME,0,2020-04-06 13:33:00,2020-04-06 13:35:00,14.705541205257049,14.628370777091241,-1.7033223141059044
GOLD,-184.34279256171283,STOP,2,2020-04-07 06:53:00,2020-04-07 07:28:00,1707.8480671791117,1699.815744495467,-1.8070349241453592
GOLD,-172.92854152902333,STOP_SAME,0,2020-04-07 07:25:00,2020-04-07 07:28:00,1707.3523138926962,1698.9206407374434,-1.7587067070079052
SILVER,-172.46892955515546,STOP_SAME,0,2020-04-08 14:20:00,2020-04-08 14:23:00,15.269866554008951,15.198804239243792,-1.8179782000063136
GOLD,-197.03579672711157,STOP,9,2020-04-08 14:24:00,2020-04-08 16:42:00,1681.0926897279583,1674.7435129363482,-2.0769351557679254
GOLD,-142.07521580220782,STOP_SAME,0,2020-04-09 18:11:00,2020-04-09 18:11:00,1727.1695061026137,1717.177730243324,-1.6241169148200116
SILVER,-112.89618447668863,STOP_SAME,0,2020-04-13 01:40:00,2020-04-13 01:41:00,15.690286134940639,15.534643635255398,-1.3338878842304658
GOLD,-151.388269298801,STOP,4,2020-04-13 01:40:00,2020-04-13 02:40:00,1730.6739342585279,1722.385465498023,-1.7886785028947207
GOLD,-172.28732615113336,STOP,3,2020-04-13 12:38:00,2020-04-13 13:15:00,1736.9244051339767,1730.7518879607894,-2.1711987047545036
SILVER,209.5012292739945,TARGET,13,2020-04-14 09:17:00,2020-04-14 12:32:00,15.828340703423695,16.229103772028186,2.7600269561732937
GOLD,-161.35823481466008,STOP_SAME,0,2020-04-15 22:00:00,2020-04-15 22:00:00,1739.7783766437497,1732.9111888203056,-2.0145723915153813
GOLD,180.1718834827592,TARGET,28,2020-04-15 22:47:00,2020-04-16 06:18:00,1739.2213587752008,1755.1995483381152,2.343901718022371
GOLD,-181.85077318327316,STOP,3,2020-04-16 12:42:00,2020-04-16 13:20:00,1754.0247741809808,1748.106037913946,-2.2598074868330356
GOLD,-152.85886992479652,STOP_SAME,0,2020-04-16 13:20:00,2020-04-16 13:20:00,1751.8299102972228,1744.78432313324,-1.989448834036261
SILVER,-117.50259645766656,STOP,11,2020-04-16 12:57:00,2020-04-16 15:43:00,15.702510778038228,15.585017312085368,-1.4601711202500394
SILVER,189.42551760987482,TARGET,25,2020-04-20 06:18:00,2020-04-20 12:46:00,15.291309581319503,15.557241565240425,2.651995024911334
GOLD,182.5282462304782,TARGET,46,2020-04-20 18:16:00,2020-04-21 07:30:00,1702.0149885861128,1719.9221054260006,2.4267189199788795
SILVER,-104.79270577271451,STOP,41,2020-04-20 22:04:00,2020-04-21 09:13:00,15.45578943576108,15.323170050708752,-1.3932224027031896
GOLD,-138.2235146889897,STOP,3,2020-04-22 04:02:00,2020-04-22 05:01:00,1699.2556934031932,1691.2123064417037,-1.8004704858225193
GOLD,-132.43170550611924,STOP,1,2020-04-22 12:00:00,2020-04-22 12:19:00,1711.416468086699,1703.226671953721,-1.789465180092974
GOLD,175.44450447073095,TARGET,4,2020-04-23 13:11:00,2020-04-23 14:04:00,1742.9529709894716,1762.3789600455852,2.4586635582503
GOLD,-124.00473614557168,STOP,28,2020-04-23 17:22:00,2020-04-24 01:50:00,1746.188624631804,1736.4958376785157,-1.656343431467762
GOLD,-125.23787682505376,STOP,1,2020-04-24 13:50:00,2020-04-24 14:02:00,1747.8786984777753,1738.978175707396,-1.730128347016999
SILVER,-91.40580143094243,STOP,74,2020-04-23 16:46:00,2020-04-24 15:11:00,15.408475608933289,15.185975846120945,-1.2209162609761715
SILVER,-87.29495748932455,STOP,64,2020-04-27 06:56:00,2020-04-28 01:38:00,15.239610332065647,15.0640198685168,-1.282738417223182
SILVER,-111.62730632379417,STOP,5,2020-04-29 09:25:00,2020-04-29 10:32:00,15.374303488212696,15.291732665504227,-1.6834744316521584
GOLD,-116.27932365829382,STOP,21,2020-04-29 07:34:00,2020-04-29 13:13:00,1718.4214908638087,1709.8897049935592,-1.753632464629466
SILVER,-87.80212029906646,STOP_SAME,0,2020-04-29 14:59:00,2020-04-29 14:59:00,15.389652706645656,15.265494985959903,-1.4219068002539892
SILVER,152.92848921634217,TARGET,2,2020-04-30 11:07:00,2020-04-30 11:35:00,15.641724670988106,15.851251119636007,2.5490835262967715
GOLD,-101.56558016203677,STOP_SAME,0,2020-04-30 12:37:00,2020-04-30 12:42:00,1723.2165585087578,1713.0687395041807,-1.610820247621359
SILVER,-92.133151840783,STOP,1,2020-05-03 22:42:00,2020-05-03 22:58:00,14.945760595733173,14.843335565019906,-1.5098652808795174
SILVER,-89.64046118361873,STOP_SAME,0,2020-05-03 22:47:00,2020-05-03 22:58:00,14.937245534609293,14.835706482463026,-1.5147569928583482
SILVER,143.1125411845695,TARGET,6,2020-05-04 05:12:00,2020-05-04 06:59:00,14.926779634550805,15.104793155488123,2.493888341201673
SILVER,-101.0299410517994,STOP,1,2020-05-04 12:26:00,2020-05-04 12:30:00,15.016790723872708,14.935505721666358,-1.6769135437225722
SILVER,-91.67665098931822,STOP,1,2020-05-04 12:30:00,2020-05-04 12:45:00,14.99664151754675,14.90370507512085,-1.5744709480826762
GOLD,-90.0379736918952,STOP,59,2020-05-04 12:35:00,2020-05-05 07:07:00,1706.3858464683087,1695.3559482708872,-1.5463280156104178
SILVER,133.9836436995149,TARGET_SAME,0,2020-05-06 12:22:00,2020-05-06 12:25:00,15.236097004233235,15.404526933220668,2.4542426493617975
SILVER,149.6785476778838,TARGET,5,2020-05-08 11:17:00,2020-05-08 12:38:00,15.720049165398411,15.965964900126759,2.6134527857617926
GOLD,-81.1822543248351,STOP,80,2020-05-08 12:45:00,2020-05-11 10:13:00,1716.7370435351702,1700.285739501336,-1.347067647330359
SILVER,-137.8944011567343,STOP,2,2020-05-12 12:34:00,2020-05-12 13:08:00,15.737509311882848,15.686935202057976,-2.3514509044569287
SILVER,-131.4533443170594,STOP_SAME,0,2020-05-12 13:07:00,2020-05-12 13:08:00,15.735385549316883,15.684838506804594,-2.3522379124021837
SILVER,-94.40700642171115,STOP,2,2020-05-13 15:58:00,2020-05-13 16:18:00,15.68830048541505,15.611942612473689,-1.772724836676684
SILVER,-98.18448084057302,STOP,43,2020-05-14 01:05:00,2020-05-14 12:09:00,15.711706247351138,15.64446064792094,-1.9114248599392059
SILVER,-74.24727117164737,STOP,2,2020-05-18 12:21:00,2020-05-18 12:59:00,17.619143125922843,17.49696932301021,-1.5028753932799552
SILVER,-69.66442389413065,STOP_SAME,0,2020-05-18 12:57:00,2020-05-18 12:59:00,17.608444505853,17.475096880889637,-1.4538096305730244
GOLD,-57.37771192976483,STOP,66,2020-05-18 13:13:00,2020-05-19 06:40:00,1750.3415402739295,1726.3007444428326,-1.2332597765410047
SILVER,120.83142382662612,TARGET,17,2020-05-19 19:57:00,2020-05-20 01:09:00,17.783655349606946,18.10292496010072,2.6627936471542015
SILVER,-91.59688625577101,STOP,1,2020-05-20 07:34:00,2020-05-20 07:47:00,18.017590454013295,17.940801045767934,-1.9164806565159316
SILVER,-84.77328562181852,STOP,18,2020-05-25 01:00:00,2020-05-25 05:35:00,17.58131295032957,17.50149944657365,-1.8444058991148133
SILVER,108.34445250062866,TARGET,1,2020-05-26 06:40:00,2020-05-26 06:59:00,17.872095950809623,18.067251132137304,2.447526627193217
SILVER,-80.24018454938509,STOP,11,2020-05-26 07:06:00,2020-05-26 09:45:00,17.876274641010244,17.785037616836874,-1.7280553825157372
SILVER,-71.92837001607661,STOP,1,2020-05-26 13:55:00,2020-05-26 14:04:00,17.807133485634388,17.70136294243806,-1.6045053397653701
SILVER,101.59447652038264,TARGET_SAME,0,2020-05-28 11:54:00,2020-05-28 11:54:00,17.83278638216099,17.99599132416025,2.3414027063013187
SILVER,-85.01585340842195,STOP_SAME,0,2020-05-28 12:37:00,2020-05-28 12:38:00,17.823534825482728,17.744590907255777,-1.8716756268413686
SILVER,110.39774385961634,TARGET,1,2020-05-28 12:45:00,2020-05-28 13:03:00,17.827254134887287,18.053868267676574,2.5249927006635553
SILVER,123.77247211919757,TARGET,56,2020-05-28 19:31:00,2020-05-29 10:39:00,17.83462605690064,18.188732484265273,2.6948090537983522
SILVER,-75.44590065242015,STOP,2,2020-06-01 08:29:00,2020-06-01 08:46:00,18.73711349333401,18.618244436151638,-1.558625399117582
SILVER,126.14902985116628,TARGET,16,2020-06-04 13:53:00,2020-06-04 17:56:00,17.892587394827203,18.24221816402528,2.689946005252351
SILVER,-76.0824201804097,STOP,27,2020-06-05 03:23:00,2020-06-05 10:09:00,17.928057174908766,17.81094115387596,-1.539523127634702
GOLD,-53.90059966391754,STOP,532,2020-05-28 18:25:00,2020-06-05 13:21:00,1708.6750917908864,1677.8035454678322,-1.1735390066347096
SILVER,129.01517886182998,TARGET,13,2020-06-08 13:35:00,2020-06-08 16:55:00,17.703049587267667,18.14300094427892,2.7555680875149813
SILVER,137.8682909931148,TARGET,5,2020-06-10 16:57:00,2020-06-10 18:14:00,17.81673911554941,18.335294625640415,2.790849582902868
GOLD,145.63448833015767,TARGET,8,2020-06-11 11:32:00,2020-06-11 13:39:00,1727.734779312337,1778.3537612671937,2.79220708881267
SILVER,146.534329432368,TARGET,36,2020-06-11 05:06:00,2020-06-11 14:12:00,18.06008586732663,18.637883739404092,2.809459476850734
GOLD,-72.39804641331648,STOP,71,2020-06-12 17:54:00,2020-06-15 12:34:00,1730.8605030135213,1708.4054666676977,-1.2482237271772598
SILVER,152.0933610368086,TARGET,1,2020-06-16 12:19:00,2020-06-16 12:34:00,17.47728115520006,17.81819043488525,2.689400021999881
GOLD,164.3657493103322,TARGET,10,2020-06-16 12:30:00,2020-06-16 15:09:00,1722.1507210468378,1765.394925989432,2.758056901381405
GOLD,-86.54619349283168,STOP,33,2020-06-24 12:47:00,2020-06-24 22:02:00,1778.2387520651916,1762.378400165659,-1.376325263101402
SILVER,-97.4044901961784,STOP,6,2020-06-29 05:32:00,2020-06-29 07:14:00,18.116487751996914,18.007125915333848,-1.5928479272047011
SILVER,-95.13732051673979,STOP_SAME,0,2020-06-29 07:14:00,2020-06-29 07:14:00,18.106843841915495,17.999654521573053,-1.6069661342023844
SILVER,-87.24344879735597,STOP,5,2020-06-29 11:05:00,2020-06-29 12:28:00,18.0413994491562,17.920316151664306,-1.5225648115929376
SILVER,-86.14010463877513,STOP_SAME,0,2020-06-29 12:24:00,2020-06-29 12:28:00,18.05839422421305,17.94241613269142,-1.5505248399155547
SILVER,-117.9650443938566,STOP,10,2020-06-30 09:17:00,2020-06-30 11:55:00,18.071691687294905,18.008248727954424,-2.1913290502693363
SILVER,-108.34451891716883,STOP_SAME,0,2020-07-01 06:42:00,2020-07-01 06:42:00,18.533617616867346,18.464918246599474,-2.104866420719218
SILVER,-85.32409677523438,STOP_SAME,0,2020-07-01 10:33:00,2020-07-01 10:33:00,18.646336612317533,18.551423187564588,-1.7304852799010495
SILVER,-78.22212957162557,STOP_SAME,0,2020-07-01 10:45:00,2020-07-01 10:45:00,18.618637416269806,18.513579045119936,-1.643322935970961
GOLD,-60.5637778321028,STOP,9,2020-07-01 12:21:00,2020-07-01 14:33:00,1788.9775290131774,1770.31196625015,-1.3155876676570637
SILVER,-132.41868530944424,STOP_SAME,0,2020-07-05 22:00:00,2020-07-05 22:00:00,18.27320882299517,18.226949065320245,-2.9541747389114317
SILVER,-101.65980761242072,STOP,4,2020-07-06 01:12:00,2020-07-06 02:00:00,18.292677278942183,18.235581300468024,-2.410377723945906
SILVER,-76.15919391222582,STOP,13,2020-07-07 02:41:00,2020-07-07 05:46:00,18.560222587706335,18.479823226622084,-1.8972121918909632
SILVER,95.10783751162536,TARGET,2,2020-07-09 07:37:00,2020-07-09 08:11:00,19.16268252867451,19.37786838714183,2.4626893534223244
SILVER,103.9124640090107,TARGET,11,2020-07-09 10:57:00,2020-07-09 13:31:00,19.23813783062832,19.5049441337941,2.564368440647121
SILVER,-61.3656408795419,STOP,2,2020-07-13 19:14:00,2020-07-13 19:33:00,19.55949751868849,19.40751104477767,-1.4405110966737058
SILVER,-58.354662715928,STOP,6,2020-07-13 19:30:00,2020-07-13 22:00:00,19.52781423751629,19.366443427084874,-1.4104665608898366
SILVER,88.932043306096,TARGET,5,2020-07-15 06:52:00,2020-07-15 08:01:00,19.619794759307343,19.769742963395437,2.211937122643361
SILVER,-81.12013065363799,STOP,10,2020-07-15 10:38:00,2020-07-15 13:14:00,19.661085412788843,19.578368082259583,-1.9321611525590447
SILVER,99.69573926015636,TARGET,18,2020-07-16 01:04:00,2020-07-16 05:30:00,19.738250513870426,19.962998094924064,2.4700554939544563
SILVER,-80.3558583279414,STOP_SAME,0,2020-07-20 01:32:00,2020-07-20 01:32:00,19.669534378562144,19.584326578957526,-1.8971695157434
SILVER,-51.67176003511612,STOP,1,2020-07-22 07:23:00,2020-07-22 07:32:00,22.35678664142992,22.086410240498367,-1.2680641372491304
SILVER,-48.06944509075102,STOP,63,2020-07-23 02:44:00,2020-07-23 18:15:00,22.837924078335206,22.492879540532094,-1.2103568004773355
SILVER,108.66110997340289,TARGET,22,2020-07-24 15:36:00,2020-07-26 22:08:00,22.747199943732443,23.45396002767613,2.803888924879847
SILVER,-48.72668977898162,STOP_SAME,0,2020-07-28 03:04:00,2020-07-28 03:05:00,25.24905073739056,24.830990624772355,-1.19057750458231
SILVER,-46.32364215590579,STOP_SAME,0,2020-07-28 03:15:00,2020-07-28 03:15:00,25.092369586739952,24.601699208366433,-1.1594707493340428
SILVER,-52.75445152425977,STOP,2,2020-07-29 13:41:00,2020-07-29 14:14:00,24.260706842473176,24.03099243130671,-1.3517794933102762
SILVER,107.39052335122766,TARGET,8,2020-07-31 13:23:00,2020-07-31 15:15:00,23.93214024923469,24.782993484406788,2.828236650976165
SILVER,115.40970908138152,TARGET,145,2020-08-03 01:00:00,2020-08-04 14:23:00,24.208018175198962,25.41549701395813,2.876709602861054
GOLD,118.96756209348146,TARGET,517,2020-07-28 03:07:00,2020-08-04 17:21:00,1929.4891828719428,2057.876345297105,2.9068279385683815
SILVER,127.98189018865357,TARGET,25,2020-08-05 00:35:00,2020-08-05 06:52:00,25.785027528226816,26.884942632915184,2.8563435397787407
SILVER,136.3805414394571,TARGET,49,2020-08-05 16:23:00,2020-08-06 05:34:00,26.573209026115858,27.927856056437967,2.879301994107821
SILVER,-57.561720364790496,STOP,6,2020-08-07 02:28:00,2020-08-07 03:54:00,28.75828799155619,28.159258919574107,-1.1490868735881201
GOLD,-59.7486719481096,STOP,40,2020-08-07 04:03:00,2020-08-07 14:07:00,2047.8138176983016,2018.2288944562035,-1.2208004286212804
SILVER,-58.15433668026442,STOP,42,2020-08-10 18:47:00,2020-08-11 06:26:00,28.6802822087918,28.260959841239504,-1.217962333920964
SILVER,134.0765335089879,TARGET,59,2020-08-12 19:21:00,2020-08-13 11:05:00,25.551063478447283,26.841062290175476,2.8781577348158165
SILVER,-61.480631345796574,STOP,12,2020-08-14 03:06:00,2020-08-14 06:05:00,27.179414582845723,26.826437910365417,-1.2479403450857438
GOLD,133.74305767772972,TARGET,251,2020-08-12 19:58:00,2020-08-17 13:30:00,1915.7896432993919,2007.0171179752026,2.8709991663624823
SILVER,140.02689448959293,TARGET,4,2020-08-18 11:28:00,2020-08-18 12:19:00,28.061438929306696,28.775701918803144,2.761276413517492
SILVER,-67.96158489539809,STOP_SAME,0,2020-08-18 14:05:00,2020-08-18 14:07:00,28.079132241965326,27.74181142244027,-1.2700377652083394
SILVER,-65.58789082167648,STOP,37,2020-08-18 19:53:00,2020-08-19 06:00:00,27.790148345227387,27.441664762989664,-1.2576237531754209
GOLD,-69.33083854379456,STOP,94,2020-08-18 14:11:00,2020-08-19 14:39:00,1993.523386084047,1971.4623215290555,-1.2956258065450648
SILVER,-70.06035393928786,STOP,4,2020-08-21 06:16:00,2020-08-21 07:15:00,27.267603771361102,27.04521403035173,-1.4166811627072617
GOLD,-64.10600998905126,STOP,17,2020-08-21 07:21:00,2020-08-21 11:42:00,1934.268884011824,1915.091352444744,-1.3340784359981592
SILVER,-60.36730162178907,STOP,18,2020-08-24 13:58:00,2020-08-24 18:21:00,26.720819553218277,26.420601897549055,-1.2907122548691572
GOLD,-60.3784872467842,STOP,95,2020-08-24 14:46:00,2020-08-25 15:32:00,1932.38661556819,1910.6917300943858,-1.2909514145279746
SILVER,122.20517787888076,TARGET,35,2020-08-26 04:59:00,2020-08-26 13:36:00,26.33572081856955,26.989004217247764,2.755122852607143
GOLD,122.22975945221623,TARGET,30,2020-08-26 06:06:00,2020-08-26 13:42:00,1913.5854950830721,1961.1628712158351,2.7556770456096418
SILVER,137.9377189195757,TARGET,41,2020-08-27 02:50:00,2020-08-27 13:14:00,27.184225472093672,28.016774017945107,2.8010890784743885
SILVER,145.92393223992573,TARGET,34,2020-08-28 13:07:00,2020-08-30 22:40:00,27.47021888272941,28.333445672307466,2.806063718496363
