symbol,pnl,exit_reason,bars_held,entry_time,exit_time,entry_price,exit_price,r_multiple
GOLD,-12.455859145710269,STOP,11,2014-06-27 03:00:00,2014-06-27 09:44:00,1318.5,1314.5841,-2.518840038461613
GOLD,-12.133197932229606,STOP,1,2014-06-27 15:35:00,2014-06-27 16:05:00,1321.9,1318.0806,-2.583752240000035
GOLD,-6.987459949272664,STOP,9,2014-07-01 12:29:00,2014-07-01 15:22:00,1332.9,1324.5741,-1.5690534428571496
GOLD,-12.49608395882212,STOP,8,2014-07-02 15:55:00,2014-07-02 19:55:00,1329.7,1326.2723999999998,-2.896939238095151
GOLD,-10.252027831311244,STOP,8,2014-07-04 06:20:00,2014-07-06 22:40:00,1322.0,1318.0806,-2.5228771538462405
GOLD,-8.238273348656385,STOP,7,2014-07-09 11:46:00,2014-07-09 13:57:00,1327.0,1322.1765,-2.135050428571419
GOLD,7.806271739319254,TARGET,28,2014-07-09 18:18:00,2014-07-10 09:00:00,1325.5,1334.5,2.1133333333333333
GOLD,-6.576767106522602,STOP,81,2014-07-10 09:00:00,2014-07-14 06:13:00,1334.0327,1327.0716,-1.708275658210127
GOLD,8.89538681121672,TARGET,42,2014-07-16 13:23:00,2014-07-17 15:28:00,1300.2,1313.1,2.392255813953482
GOLD,-10.060574827259162,STOP,4,2014-07-17 22:15:00,2014-07-18 01:01:00,1320.5,1316.682,-2.5820727999999935
SILVER,-6.715656936644315,STOP,891,2014-06-20 13:01:00,2014-07-21 15:35:00,20.89,20.389590000000002,-1.128519979166663
GOLD,-9.9133955839273,STOP_SAME,0,2014-07-23 14:20:00,2014-07-23 14:21:00,1310.2,1306.692,-2.7840418181817776
SILVER,-5.158548258725591,STOP,26,2014-07-22 19:46:00,2014-07-24 01:19:00,21.04,20.879099999999998,-1.4487078571428627
GOLD,8.109283967961858,TARGET,50,2014-07-25 10:17:00,2014-07-28 15:02:00,1296.7955,1312.0819999999997,2.488003630654489
GOLD,-5.693555046110516,STOP,14,2014-07-29 07:35:00,2014-07-29 13:41:00,1310.3,1303.0956,-1.6640331525423864
SILVER,-5.578177930956546,STOP,19,2014-07-30 18:15:00,2014-07-31 12:33:00,20.66,20.54943,-1.6864381111111049
GOLD,8.79339739939786,TARGET,205,2014-08-01 13:02:00,2014-08-08 06:09:00,1290.0,1321.5,2.7512857142857143
GOLD,-7.0556566302830435,STOP,3,2014-08-08 10:06:00,2014-08-08 11:20:00,1320.9195999999997,1315.9827,-2.0924417891480243
SILVER,-4.026538252294036,STOP,98,2014-08-06 13:27:00,2014-08-08 12:31:00,20.08,19.83015,-1.2598267391304458
GOLD,-5.437056137012776,STOP,129,2014-08-11 17:23:00,2014-08-15 12:16:00,1310.6,1303.8948,-1.7258694074074281
GOLD,-9.281486346557546,STOP,11,2014-08-19 08:17:00,2014-08-19 12:30:00,1301.0,1297.8009,-3.0515267894735616
SILVER,-5.596105103474831,STOP,19,2014-08-19 02:04:00,2014-08-19 13:00:00,19.65,19.560419999999997,-1.8398631428571575
SILVER,-3.383732646719331,STOP,18,2014-08-22 05:52:00,2014-08-22 14:31:00,19.6,19.330650000000002,-1.233122599999997
GOLD,-5.176816374050245,STOP,39,2014-08-22 15:19:00,2014-08-25 15:35:00,1280.0,1274.6241,-1.9342741707317506
SILVER,-4.7259297858437845,STOP,7,2014-08-26 11:45:00,2014-08-26 13:52:00,19.58,19.49049,-1.8368641428571872
GOLD,-6.460237158639207,STOP,1,2014-08-27 12:18:00,2014-08-27 12:44:00,1287.4,1283.715,-2.606714583333307
GOLD,-8.386159577446179,STOP_SAME,0,2014-08-27 13:37:00,2014-08-27 13:40:00,1286.4,1283.6151,-3.569943400000071
SILVER,5.467240069952358,TARGET,11,2014-08-27 19:49:00,2014-08-28 07:17:00,19.49948,19.73791999999999,2.506323603422224
GOLD,-5.0587841355042835,STOP,23,2014-08-28 08:04:00,2014-08-28 14:20:00,1291.5,1287.0117,-2.2083786562499625
GOLD,-5.013779594357426,STOP,7,2014-08-28 18:35:00,2014-08-28 20:52:00,1292.3,1288.0107,-2.2898702333333043
GOLD,-3.8424954715813775,STOP,11,2014-09-01 07:56:00,2014-09-02 01:15:00,1290.2,1284.3144,-1.8391553043477862
SILVER,4.09427251157143,TARGET,3,2014-09-04 12:36:00,2014-09-04 13:22:00,19.25,19.369999999999997,2.0344999999999795
SILVER,-2.6703497762901196,STOP,4,2014-09-04 13:39:00,2014-09-04 14:40:00,19.4,19.170810000000003,-1.2750514761904714
GOLD,-2.8691347943491254,STOP,72,2014-09-03 11:17:00,2014-09-04 22:27:00,1269.3,1259.1396000000002,-1.4257123146067356
GOLD,-4.289711887939055,STOP_SAME,0,2014-09-05 12:30:00,2014-09-05 12:30:00,1269.0677999999998,1264.5342,-2.16267886651572
GOLD,-5.032295711027231,STOP,7,2014-09-05 14:18:00,2014-09-05 16:22:00,1268.3,1264.734,-2.651753913043544
SILVER,4.6496936728387706,TARGET,23,2014-09-05 15:55:00,2014-09-08 05:04:00,19.14,19.35,2.4501428571428594
GOLD,-3.4625014386097392,STOP,16,2014-09-08 03:10:00,2014-09-08 12:45:00,1269.7,1264.3344,-1.9267400975609328
GOLD,-5.628104005332877,STOP,4,2014-09-09 14:36:00,2014-09-09 15:48:00,1256.2,1253.1456,-3.0909697777778486
GOLD,-3.169227462339451,STOP,11,2014-09-10 04:25:00,2014-09-10 08:55:00,1257.7,1252.0466999999999,-1.8552378863636372
SILVER,-2.4019479619798796,STOP,40,2014-09-09 19:45:00,2014-09-10 16:24:00,19.05,18.89109,-1.406079214285725
GOLD,-5.292179346652134,STOP,5,2014-09-15 09:00:00,2014-09-15 12:37:00,1235.7,1232.8659,-3.3141661874997395
GOLD,-3.2167999433766137,STOP,4,2014-09-17 17:05:00,2014-09-17 18:00:00,1237.2,1232.766,-2.1574893749999595
GOLD,-2.497285175060475,STOP_SAME,0,2014-09-17 18:00:00,2014-09-17 18:00:00,1238.8375999999998,1232.6661000000001,-1.7504463099481808
SILVER,-2.4160934714528417,STOP,79,2014-09-15 20:24:00,2014-09-17 19:25:00,18.68,18.57141,-1.6204601111111083
SILVER,-2.0304741129043085,STOP,19,2014-09-22 15:00:00,2014-09-26 11:59:00,17.69,17.57241,-1.528524099999977
GOLD,-2.8389690657947457,STOP,26,2014-09-22 15:36:00,2014-09-26 14:17:00,1215.5,1211.0877,-2.1371524062499567
GOLD,-2.0935487952306717,STOP,30,2014-10-01 15:45:00,2014-10-02 07:20:00,1218.4,1211.9868000000001,-1.7006897692307466
GOLD,2.5456876702319757,TARGET,19,2014-10-06 12:00:00,2014-10-06 16:57:00,1196.7955999999997,1205.1823999999988,2.1408005437114532
SILVER,3.156899248173371,TARGET,36,2014-10-06 14:40:00,2014-10-07 06:28:00,17.11,17.409999999999993,2.6547999999999927
GOLD,1.8090752808469805,TARGET,2,2014-10-07 07:00:00,2014-10-07 07:37:00,1206.6,1211.1,1.3881999999999999
GOLD,2.9327565129851294,TARGET,36,2014-10-07 16:50:00,2014-10-08 09:16:00,1211.0,1220.0,2.1896666666666667
GOLD,-4.400861978399952,STOP,1,2014-10-08 13:45:00,2014-10-08 14:10:00,1218.7,1215.783,-3.147931176470588
GOLD,-2.352754432268025,STOP,31,2014-10-09 02:00:00,2014-10-09 13:16:00,1224.0,1218.1806000000001,-1.7959957826087007
GOLD,-2.9808195029298403,STOP,7,2014-10-09 18:06:00,2014-10-10 01:47:00,1226.4,1222.4763,-2.3602134444444247
GOLD,1.5043325257984517,TARGET,7,2014-10-10 19:00:00,2014-10-12 22:03:00,1222.8,1226.9999999999995,1.2501428571426867
SILVER,3.00918076381048,TARGET,3,2014-10-10 20:02:00,2014-10-12 22:03:00,17.37,17.580000000000002,2.500714285714288
GOLD,2.368948935018626,TARGET,1,2014-10-12 22:00:00,2014-10-12 22:32:00,1224.0,1230.2999999999997,1.8312857142856636
SILVER,-1.9277955243706542,STOP,4,2014-10-13 06:16:00,2014-10-13 07:29:00,17.59,17.45253,-1.4376044166666584
GOLD,-2.4164695470801223,STOP,74,2014-10-13 13:01:00,2014-10-15 01:28:00,1229.3,1223.775,-1.8553662790697554
SILVER,-2.1896921607504467,STOP,8,2014-10-21 04:45:00,2014-10-21 10:47:00,17.46,17.37261,-1.746037285714267
GOLD,2.6810334148381196,TARGET,26,2014-10-20 16:38:00,2014-10-21 12:37:00,1245.8,1254.4999999999995,2.137827586206856
GOLD,-2.619039297945307,STOP,12,2014-10-21 14:36:00,2014-10-21 18:56:00,1253.6,1248.8499,-2.072157114285707
GOLD,-2.6880305797452597,STOP,1,2014-10-24 13:18:00,2014-10-24 13:40:00,1234.7334999999998,1230.4683,-2.2186918740729586
GOLD,-2.2172275535342316,STOP,10,2014-10-24 17:54:00,2014-10-26 22:22:00,1232.8315999999998,1227.5711999999999,-1.915071634090752
SILVER,-2.1018958582033207,STOP,73,2014-10-23 18:07:00,2014-10-27 13:16:00,17.2,17.112869999999997,-1.7348981428571633
GOLD,-2.4184969270566747,STOP,27,2014-10-28 12:30:00,2014-10-29 10:44:00,1229.7285,1225.5732,-2.2573336861874442
SILVER,-1.76208155990772,STOP,8,2014-10-29 00:57:00,2014-10-29 11:30:00,17.25,17.15283,-1.6446603750000155
GOLD,-1.924157970023232,STOP,6,2014-11-03 10:32:00,2014-11-03 13:07:00,1172.0,1167.1317,-1.9479545135135141
GOLD,-2.395759265206011,STOP,8,2014-11-03 16:30:00,2014-11-03 18:47:00,1170.1,1166.6322,-2.523709652173918
SILVER,-1.456374897692157,STOP,25,2014-11-03 16:22:00,2014-11-04 02:07:00,16.09,15.984,-1.5341555555555566
GOLD,-3.417312644311876,STOP,7,2014-11-04 21:57:00,2014-11-05 03:04:00,1168.3,1165.9329,-3.9177774166664654
GOLD,-1.4105247189850023,STOP,1,2014-11-06 13:26:00,2014-11-06 13:36:00,1146.7455999999997,1141.0578,-1.7545766015488016
GOLD,-1.6331659950163744,STOP,2,2014-11-06 20:01:00,2014-11-06 20:32:00,1144.7,1140.4584,-2.105405935483798
SILVER,-1.6709500646151394,STOP,8,2014-11-06 19:12:00,2014-11-06 21:41:00,15.42,15.36462,-2.1541155000000343
GOLD,1.5459555018512052,TARGET,3,2014-11-07 12:45:00,2014-11-07 13:30:00,1145.8,1154.1999999999998,2.1785714285714155
GOLD,1.947027947833234,TARGET,14,2014-11-07 13:30:00,2014-11-07 17:05:00,1148.9478,1167.6911999999995,2.629207240948806
GOLD,-1.4813151923573131,STOP,6,2014-11-10 08:01:00,2014-11-10 10:26:00,1173.5,1168.4304,-1.9003924102563752
GOLD,1.5535439620514213,TARGET,1,2014-11-11 16:21:00,2014-11-11 16:37:00,1156.5,1164.0,2.0718
GOLD,-1.048969039098438,STOP,89,2014-11-11 16:32:00,2014-11-13 07:51:00,1162.7,1151.4474,-1.3432423168316678
GOLD,-1.1752529342047808,STOP,21,2014-11-13 13:01:00,2014-11-13 19:05:00,1163.6625,1156.1426999999999,-1.5464998349705463
SILVER,-0.8776402028404728,STOP,287,2014-11-07 14:38:00,2014-11-14 05:35:00,15.6,15.33465,-1.185138599999999
GOLD,-1.3745679792853656,STOP,8,2014-11-17 05:15:00,2014-11-17 08:13:00,1188.7,1183.6152,-1.9120808205127986
GOLD,-1.3556595265495117,STOP,17,2014-11-17 09:02:00,2014-11-17 14:05:00,1187.8,1182.9159,-1.9607610540540275
SILVER,-0.9864834751622032,STOP,3,2014-11-18 21:44:00,2014-11-19 00:28:00,16.24,16.12386,-1.4850386000000106
GOLD,-1.3638492093143109,STOP,15,2014-11-18 18:19:00,2014-11-19 01:55:00,1196.2,1191.6072,-2.053119764705864
SILVER,-0.9927613824611123,STOP,6,2014-11-19 14:06:00,2014-11-19 15:33:00,16.28,16.183799999999998,-1.6082975000000024
SILVER,-0.860739568344546,STOP,15,2014-11-20 20:24:00,2014-11-21 08:54:00,16.24,16.11387,-1.4407624545454605
SILVER,-0.7155960984145847,STOP,13,2014-11-21 13:46:00,2014-11-21 17:02:00,16.48,16.25373,-1.233351095238088
SILVER,-0.8180941565266913,STOP,26,2014-11-21 19:50:00,2014-11-24 08:10:00,16.42,16.293689999999998,-1.4456699090909033
SILVER,0.7435152966406333,TARGET_SAME,0,2014-11-24 21:54:00,2014-11-24 21:55:00,16.44,16.5,1.3529999999999645
SILVER,-0.8739662870216858,STOP,133,2014-11-24 23:03:00,2014-11-27 02:54:00,16.52,16.41357,-1.5484841111111087
GOLD,-0.8147067211321027,STOP,325,2014-11-20 14:15:00,2014-11-28 01:10:00,1194.1929999999998,1183.2156,-1.3637096497498435
GOLD,-1.2683218474234126,STOP,8,2014-12-02 06:00:00,2014-12-02 08:02:00,1207.0,1203.1956,-2.390229076923155
GOLD,1.1859848297275564,TARGET,27,2014-12-03 07:46:00,2014-12-03 16:03:00,1202.0,1213.1000000000001,2.3472702702702786
GOLD,-0.7620550563971054,STOP,30,2014-12-03 17:33:00,2014-12-04 11:00:00,1210.2,1200.798,-1.4406095121951192
GOLD,-1.1270437485718325,STOP,2,2014-12-08 14:06:00,2014-12-08 14:46:00,1196.2,1192.0068,-2.1938022666666446
GOLD,1.326375428359844,TARGET,46,2014-12-08 19:02:00,2014-12-09 14:48:00,1201.8005999999998,1226.102399999999,2.7002810902895997
GOLD,-0.8850606212784947,STOP,4,2014-12-09 19:05:00,2014-12-09 20:27:00,1233.7,1227.2715,-1.7095137499999822
GOLD,-0.9852829921160664,STOP,7,2014-12-09 22:10:00,2014-12-10 01:20:00,1232.2,1227.1716000000001,-1.9704662105263184
GOLD,-0.7523856061522584,STOP,32,2014-12-10 13:00:00,2014-12-10 21:09:00,1232.0,1224.2745,-1.566426846153848
GOLD,-0.7942886077592864,STOP,10,2014-12-11 23:14:00,2014-12-12 04:33:00,1229.6,1223.1756,-1.70714915384619
SILVER,-0.5901153275997808,STOP,710,2014-12-01 15:23:00,2014-12-16 15:39:00,16.216199999999997,15.774209999999998,-1.1121079540122034
GOLD,-1.6479749732005997,STOP,1,2014-12-18 08:00:00,2014-12-18 08:29:00,1199.9,1197.4014,-3.766077999999568
GOLD,0.9269468222683521,TARGET,5,2014-12-18 08:37:00,2014-12-18 10:25:00,1200.4,1210.6000000000004,2.2908823529411952
GOLD,-0.929013450190977,STOP,1,2014-12-22 13:48:00,2014-12-22 14:04:00,1197.8,1193.6052,-2.1954017333333287
SILVER,-0.5000581130512239,STOP,190,2014-12-17 16:57:00,2014-12-22 16:31:00,15.93,15.5844,-1.1427709090909064
GOLD,-0.7259202936867194,STOP,12,2014-12-23 15:31:00,2014-12-23 19:52:00,1178.8,1173.4253999999999,-1.8397203333333372
SILVER,1.1094017500979731,TARGET,75,2014-12-23 15:09:00,2014-12-26 10:57:00,15.76,16.27,2.8115882352941175
GOLD,-0.8256576223308997,STOP,28,2014-12-26 17:17:00,2014-12-29 12:01:00,1195.6,1191.0078,-2.0525905294117948
SILVER,-0.573530435364877,STOP,3,2014-12-30 21:00:00,2015-01-01 23:02:00,16.3,16.183799999999998,-1.4868380000000063
GOLD,0.9967685593603569,TARGET,49,2015-01-05 18:03:00,2015-01-06 16:55:00,1201.5,1223.1000000000001,2.6632500000000023
GOLD,-0.48257017514746653,STOP,89,2015-01-06 16:45:00,2015-01-08 04:24:00,1221.7,1204.2945,-1.224166327160495
GOLD,-0.7425388502136853,STOP,1,2015-01-09 13:15:00,2015-01-09 13:30:00,1213.2,1208.0907,-1.930920692307667
GOLD,0.7743865241373576,TARGET,14,2015-01-09 18:44:00,2015-01-11 23:28:00,1218.2,1226.3000000000002,2.0946296296296447
GOLD,-1.1714818514908232,STOP,6,2015-01-12 05:47:00,2015-01-12 08:27:00,1226.4,1223.3754,-3.0413196666664657
GOLD,0.5261332811630735,TARGET_SAME,0,2015-01-13 01:17:00,2015-01-13 01:21:00,1234.1,1238.8999999999996,1.4543749999999125
SILVER,1.0841366849871967,TARGET,350,2015-01-05 09:18:00,2015-01-13 09:00:00,16.05,17.01,2.8966875000000005
GOLD,-0.6757142711962685,STOP,1,2015-01-13 13:20:00,2015-01-13 13:40:00,1243.5,1237.0617,-1.7151657115384515
SILVER,-0.6443931789944448,STOP,6,2015-01-13 13:20:00,2015-01-13 14:45:00,17.01,16.91307,-1.6356633749999674
SILVER,-0.5012317306397489,STOP,33,2015-01-13 15:39:00,2015-01-14 02:02:00,17.07,16.91307,-1.363664785714274
GOLD,-1.0562720389378129,STOP_SAME,0,2015-01-14 18:18:00,2015-01-14 18:26:00,1239.4,1236.2625,-2.954296052631462
SILVER,-0.7637656152400367,STOP_SAME,0,2015-01-14 19:15:00,2015-01-14 19:19:00,16.97,16.91307,-2.270326749999991
SILVER,-0.45853776623544573,STOP,1,2015-01-15 15:12:00,2015-01-15 15:25:00,17.2,17.06292,-1.4278576666666631
SILVER,0.7504865242400773,TARGET,6,2015-01-16 20:31:00,2015-01-18 23:01:00,17.74,17.919999999999995,2.405666666666654
GOLD,0.8656699869376419,TARGET,186,2015-01-15 16:02:00,2015-01-20 16:42:00,1261.6604,1295.7416,2.7748845111087643
SILVER,0.936652179048696,TARGET,53,2015-01-20 20:00:00,2015-01-21 13:59:00,17.97,18.359999999999996,2.72053846153846
GOLD,-0.4686977991564382,STOP,72,2015-01-20 16:30:00,2015-01-21 15:25:00,1295.6943999999999,1283.715,-1.3613488741771518
SILVER,-0.5143280645853369,STOP,7,2015-01-21 19:36:00,2015-01-21 21:27:00,18.26,18.12186,-1.454348833333321
GOLD,-1.0488074373694987,STOP_SAME,0,2015-01-22 17:47:00,2015-01-22 17:57:00,1302.9,1299.699,-3.0545257894735496
SILVER,0.5711598913420278,TARGET,6,2015-01-22 18:30:00,2015-01-22 20:02:00,18.38,18.46999999999999,1.771666666666568
GOLD,-0.9826504993066623,STOP,1,2015-01-26 02:54:00,2015-01-26 03:05:00,1297.6,1294.3044,-2.943752199999961
GOLD,0.704577601742325,TARGET,10,2015-01-27 12:45:00,2015-01-27 15:26:00,1282.2,1292.4000000000003,2.242764705882373
GOLD,-0.645926054815574,STOP,15,2015-01-27 18:30:00,2015-01-28 01:42:00,1293.5,1288.2105,-1.9678026250000222
SILVER,-0.45461529046230587,STOP,92,2015-01-27 13:00:00,2015-01-29 01:57:00,17.97,17.832150000000002,-1.4471012500000033
GOLD,0.7531920586743364,TARGET,5,2015-01-30 15:15:00,2015-01-30 16:31:00,1263.1,1277.1999999999994,2.4595106382978518
SILVER,-0.6532858889498928,STOP,4,2015-01-30 20:55:00,2015-02-01 23:00:00,17.26,17.192790000000002,-2.033255799999958
SILVER,-0.627089700811786,STOP,1,2015-02-02 20:17:00,2015-02-02 20:38:00,17.28,17.21277,-2.034455400000014
GOLD,0.6974803697407874,TARGET,4,2015-02-03 05:49:00,2015-02-03 07:50:00,1276.4,1288.4,2.3587999999999996
GOLD,-0.5920297629962535,STOP,2,2015-02-04 15:00:00,2015-02-04 15:32:00,1270.6694,1265.2335,-1.9119784381445666
SILVER,-0.5199732106783793,STOP_SAME,0,2015-02-04 20:17:00,2015-02-04 20:29:00,17.46,17.37261,-1.746037285714267
GOLD,-0.6398352474703478,STOP,34,2015-02-04 19:38:00,2015-02-05 10:30:00,1266.0,1261.4373,-2.1485264545454688
SILVER,-0.3837146484968234,STOP,3,2015-02-06 05:15:00,2015-02-06 08:22:00,17.31,17.16282,-1.3973293846153858
GOLD,-0.6604202590576084,STOP,11,2015-02-06 03:30:00,2015-02-06 12:25:00,1266.7,1262.736,-2.4049762962962338
SILVER,-0.5163403648146849,STOP,3,2015-02-06 12:37:00,2015-02-06 13:30:00,17.29,17.222759999999997,-2.035055200000006
GOLD,-0.37947738068994874,STOP,42,2015-02-09 15:15:00,2015-02-10 11:37:00,1242.5412999999999,1234.6641000000002,-1.559093159471794
GOLD,-0.5593304298315669,STOP,2,2015-02-11 10:10:00,2015-02-11 10:38:00,1237.0,1233.0656999999999,-2.3719872962963016
GOLD,-0.4724341803878133,STOP,4,2015-02-12 13:21:00,2015-02-12 14:26:00,1224.9236999999998,1220.3783999999998,-2.103259048650652
SILVER,-0.31174367170305095,STOP,7,2015-02-12 13:31:00,2015-02-12 15:16:00,16.9,16.75323,-1.3878710000000112
SILVER,0.5719877936064653,TARGET,46,2015-02-12 16:24:00,2015-02-13 13:47:00,16.86,17.249999999999996,2.737615384615383
GOLD,0.4435125063827082,TARGET,35,2015-02-13 01:14:00,2015-02-13 15:02:00,1224.0,1232.3999999999999,2.1227142857142716
SILVER,-0.36132495424382094,STOP,16,2015-02-16 01:00:00,2015-02-16 13:56:00,17.35,17.24274,-1.5761415555555598
GOLD,-0.4353767062002486,STOP,24,2015-02-16 02:50:00,2015-02-17 03:05:00,1232.0,1226.6721,-1.89916392682931
SILVER,-0.27909751414712825,STOP,1,2015-02-18 14:48:00,2015-02-18 15:01:00,16.56,16.383599999999998,-1.3083975000000052
GOLD,-0.3378840985294129,STOP,34,2015-02-19 01:17:00,2015-02-19 14:45:00,1215.6,1208.5901999999999,-1.6265500344827786
SILVER,-0.246970593805701,STOP,81,2015-02-18 19:31:00,2015-02-20 09:11:00,16.55,16.273709999999998,-1.188898884615389
GOLD,-0.26604455561716617,STOP,16,2015-02-23 20:25:00,2015-02-24 06:45:00,1209.5,1198.2006000000001,-1.357138673267327
SILVER,-0.2759884809922766,STOP,9,2015-02-24 00:37:00,2015-02-24 06:45:00,16.4,16.263720000000003,-1.4078643333333278
SILVER,-0.2393164407615134,STOP,2,2015-02-25 13:15:00,2015-02-25 13:57:00,16.68,16.49349,-1.2922558235294164
SILVER,-0.2696418594589871,STOP,2,2015-02-25 15:27:00,2015-02-25 15:48:00,16.56,16.443540000000002,-1.4946353999999964
GOLD,0.42010139011387343,TARGET,84,2015-02-24 23:31:00,2015-02-26 06:19:00,1202.1,1211.9999999999998,2.2684545454545355
GOLD,-0.555228058479604,STOP,2,2015-02-26 13:18:00,2015-02-26 13:50:00,1217.9,1214.8838999999998,-3.0271577222220714
SILVER,-0.34384130452116657,STOP,2,2015-02-27 21:16:00,2015-03-01 23:00:00,16.63,16.563419999999997,-1.995468400000009
GOLD,-0.3190998890197048,STOP,42,2015-03-01 23:01:00,2015-03-02 15:15:00,1214.7134999999998,1209.5892,-1.9288623227290584
SILVER,-0.21673283452455944,STOP,39,2015-03-02 00:32:00,2015-03-02 15:56:00,16.65,16.473509999999997,-1.310084437500006
GOLD,-0.29467492865153827,STOP,11,2015-03-03 09:34:00,2015-03-03 13:44:00,1209.2,1203.9948,-1.9045987000000262
GOLD,-0.3028014890585654,STOP,5,2015-03-03 14:30:00,2015-03-03 15:48:00,1209.8,1205.0937,-2.034626771428587
GOLD,-0.33328409156125594,STOP,5,2015-03-05 15:21:00,2015-03-05 17:15:00,1203.2,1199.2995,-2.3344442592592074
SILVER,-0.18623541846800462,STOP,6,2015-03-05 15:30:00,2015-03-05 18:00:00,16.35,16.17381,-1.3044613125000104
GOLD,-0.21021963093836316,STOP,5,2015-03-09 12:11:00,2015-03-09 13:41:00,1175.3742,1168.2306,-1.5880293261022504
GOLD,-0.4255643520338946,STOP,2,2015-03-10 20:30:00,2015-03-10 22:13:00,1161.5,1158.84,-3.3202266666667213
GOLD,-0.2932337153638567,STOP,7,2015-03-10 23:50:00,2015-03-11 09:26:00,1162.4,1158.84,-2.450516666666646
GOLD,-0.19422292606643649,STOP,2,2015-03-13 13:45:00,2015-03-13 14:26:00,1158.0,1151.9469,-1.7067442653061085
GOLD,0.2718095143810449,TARGET,4,2015-03-18 16:45:00,2015-03-18 18:07:00,1152.9,1166.1000000000004,2.4729545454545563
SILVER,-0.2072516429698126,STOP,19,2015-03-19 00:21:00,2015-03-19 07:24:00,15.98,15.90408,-1.7967346666666515
GOLD,-0.19943214265690268,STOP,23,2015-03-18 23:49:00,2015-03-19 08:12:00,1169.9,1163.9349,-1.728944770833293
SILVER,-0.36632219118194687,STOP,1,2015-03-20 01:41:00,2015-03-20 04:38:00,16.13,16.09389,-3.4166945000001108
SILVER,0.19195323453096697,TARGET,2,2015-03-20 08:30:00,2015-03-20 10:17:00,16.13,16.21999999999999,1.92166666666658
GOLD,0.2680954736176124,TARGET,37,2015-03-19 15:15:00,2015-03-20 13:46:00,1166.7,1180.8000000000002,2.500531914893622
SILVER,0.2937592877257627,TARGET,25,2015-03-23 12:04:00,2015-03-23 19:26:00,16.73,17.06,2.6928181818181804
GOLD,0.29225481191832875,TARGET,110,2015-03-20 13:46:00,2015-03-24 12:16:00,1176.5,1198.7000000000003,2.6790270270270313
SILVER,-0.14563848266530507,STOP,38,2015-03-23 19:17:00,2015-03-24 13:37:00,17.03,16.82316,-1.2668061052631479
GOLD,-0.2534913271496259,STOP,20,2015-03-24 16:48:00,2015-03-25 03:36:00,1190.9,1186.6122,-2.1501007096773446
GOLD,0.28513745259141693,TARGET,32,2015-03-25 12:50:00,2015-03-26 08:04:00,1198.0,1213.2999999999997,2.5271960784313645
SILVER,-0.18599116313460412,STOP,4,2015-03-26 16:45:00,2015-03-26 17:58:00,17.14,17.03295,-1.5691438888889022
GOLD,-0.1978139151122411,STOP,3,2015-03-26 17:11:00,2015-03-26 17:58:00,1208.0,1201.3973999999998,-1.66888840740741
GOLD,-0.22020323902156977,STOP,10,2015-04-01 01:00:00,2015-04-01 08:45:00,1186.5,1181.7171,-1.9864214166666965
GOLD,0.19554897424324136,TARGET,7,2015-04-06 04:06:00,2015-04-06 07:47:00,1218.0,1224.2999999999997,1.8369999999999502
GOLD,-0.20194044848697587,STOP,26,2015-04-06 12:57:00,2015-04-06 19:16:00,1220.4,1214.784,-1.8298145454545043
GOLD,-0.14147797706710652,STOP,34,2015-04-10 13:30:00,2015-04-13 08:58:00,1210.0087999999998,1197.9008999999999,-1.3306513732032914
GOLD,-0.19608799142529915,STOP,2,2015-04-15 00:28:00,2015-04-15 02:36:00,1196.0,1190.808,-1.8947020000000017
GOLD,0.24990092672738612,TARGET,18,2015-04-15 13:03:00,2015-04-15 19:22:00,1193.7,1208.4000000000003,2.509775510204091
GOLD,-0.22245098024609128,STOP,7,2015-04-16 00:04:00,2015-04-16 04:03:00,1205.0,1200.5982,-2.127311937499999
SILVER,-0.13411780023453418,STOP,33,2015-04-15 17:17:00,2015-04-16 14:30:00,16.29,16.13385,-1.3469560714285675
GOLD,-0.16246769774406067,STOP,38,2015-04-17 14:04:00,2015-04-20 10:38:00,1206.5052999999998,1199.8989,-1.6674012913251925
SILVER,-0.1506707307133477,STOP,8,2015-04-21 11:04:00,2015-04-21 13:11:00,16.05,15.954030000000001,-1.5996753749999915
SILVER,-0.13452326153351152,STOP,11,2015-04-23 17:47:00,2015-04-24 03:49:00,15.92,15.80418,-1.475441799999999
GOLD,-0.1574258308892438,STOP,40,2015-04-23 14:47:00,2015-04-24 12:34:00,1190.5,1184.4144,-1.7266355918367258
SILVER,0.1882937078320441,TARGET,6,2015-04-27 11:27:00,2015-04-27 13:10:00,15.81,15.930000000000003,2.2065000000000183
GOLD,0.14942319619937355,TARGET,11,2015-04-27 11:00:00,2015-04-27 14:02:00,1183.7,1189.4000000000003,1.7510000000000598
SILVER,0.23557524397263468,TARGET,4,2015-04-27 13:08:00,2015-04-27 14:01:00,15.89,16.16,2.643888888888888
SILVER,-0.17591085825672692,STOP,6,2015-04-27 21:03:00,2015-04-28 01:28:00,16.39,16.31367,-1.8172278333333016
SILVER,0.24557411714442628,TARGET,10,2015-04-28 09:48:00,2015-04-28 12:31:00,16.4,16.669999999999998,2.632555555555555
GOLD,0.20718275556493004,TARGET,11,2015-04-28 11:14:00,2015-04-28 14:00:00,1202.8,1212.0999999999997,2.220999999999977
GOLD,-0.3483982603700588,STOP_SAME,0,2015-04-28 20:00:00,2015-04-28 20:00:00,1213.2119999999998,1210.4883,-3.4043652777782714
